sys_datetime,unix_timestamp,gps_week,gps_seconds,ins_status,pose_quality,ins_lat,ins_lon,ins_height_m,ins_undulation_m,roll_deg,pitch_deg,azimuth_deg,roll_sig_deg,pitch_sig_deg,azimuth_sig_deg,vel_n_ms,vel_e_ms,vel_u_ms,speed_2d_ms,vel_n_sig_ms,vel_e_sig_ms,vel_u_sig_ms,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs,veh_pitch_rate_rads,veh_roll_rate_rads,veh_yaw_rate_rads,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,raw_accel_x_ms2,raw_accel_y_ms2,raw_accel_z_ms2,raw_gyro_x_degs,raw_gyro_y_degs,raw_gyro_z_degs,imu_type,imu_status_hex,gnss_lat,gnss_lon,gnss_height_m,gnss_undulation_m,gnss_sol_status,gnss_pos_type,gnss_sol_quality,gnss_lat_sig_m,gnss_lon_sig_m,gnss_height_sig_m,gnss_num_svs,gnss_num_used,gnss_diff_age_s,gnss_sol_age_s,ext_pos_update,ext_vel_update,ext_att_update,ext_phase_update,ext_zero_vel,ext_wheel_sensor,ext_heading_update,ext_ins_enabled,ext_heading_align,spec_analysis_type,spec_band_id,spec_center_freq_hz,spec_bandwidth_hz,spec_power_dbm,spec_noise_dbm
2026-05-26 15:57:39.366999,1779825459.366999,2420,244549.0,INS_SOLUTION_GOOD,good,43.514953372,-79.68452462197,170.079,-37.1,2.673879124,0.471930046,329.961437271,0.0517,0.0522,0.0289,-0.0024,-0.0027,-0.0059,0.0036,0.0121,0.0098,0.0135,0.0001779888361003,3.53214569311e-05,0.0001483450105884,0.00021178638372507482,0.000296942807534483,-0.0009413918017991125,3.6963697069e-06,5.1826296816e-06,-1.64303864927e-05,-9365799,309485,164249192,-50087,-145593,56353,-0.5605902878622437,0.01852423751983643,9.831142204143068,-0.011579790962219238,-0.03366016143035889,0.013028449699401855,61,f253fe00,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:40.013087,1779825460.013087,2420,244550.0,INS_SOLUTION_GOOD,good,43.51495286344,-79.68452492464,170.0038,-37.1,2.676042972,0.471308697,330.049728371,0.0519,0.0525,0.0289,-0.0017,-0.0008,-0.0045,0.0019,0.0122,0.0099,0.0133,-6.25520631838e-05,0.0001122879725426,0.0001484988214573,-8.303462480457103e-06,7.426326766236705e-05,-0.0004712579619512906,-1.449227596e-07,1.296138534e-06,-8.2250030623e-06,-9149788,125312,163375167,43713,-186301,61162,-0.5476609404919435,0.007500554960937501,9.778827401492617,0.01010616332244873,-0.04307158815765381,0.01414025944519043,61,f250fe00,43.51496018585,-79.68450836356,170.4086,-37.1,SOL_COMPUTED,INS_PSRSP,good,1.0441,0.7598,1.669,26,25,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:43.369559,1779825463.369559,2420,244678.0,INS_SOLUTION_GOOD,good,43.51496428928,-79.6845113178,170.926,-37.1,2.879348158,0.130385804,341.453920274,0.0499,0.0503,0.0274,-0.0039,0.0014,-0.0063,0.0041,0.0101,0.0092,0.0138,6.1933190036e-05,-7.50986751966e-05,0.0001089265682142,8.145856292578635e-05,8.014617049474254e-05,-0.0007984171056181468,1.421720127e-06,1.398814558e-06,-1.39350072973e-05,-9925896,-1108112,164183907,-9799,-26818,54653,-0.5941149170434571,-0.06632608975097658,9.827234567758484,-0.0022654655227661133,-0.006200148422241211,0.01263542067718506,61,f0cbfe00,43.51496862305,-79.68449338616,171.2867,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8986,0.7597,1.6304,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:44.600744,1779825464.600744,2420,244679.0,INS_SOLUTION_GOOD,good,43.51496414185,-79.68451143458,170.8936,-37.1,2.881155255,0.132695139,341.546822655,0.0499,0.0503,0.0279,-0.0065,0.0029,-0.0069,0.0071,0.0104,0.0094,0.0141,0.0001234221346974,-4.37009313965e-05,-9.03178945984e-05,2.4932221865997153e-05,-5.090393831900377e-05,-0.0004233961888592349,4.351493614e-07,-8.884413259e-07,-7.389657536e-06,-9691948,-1054858,163638765,29270,58919,70128,-0.5801119497937013,-0.06313856937072755,9.794605070722962,0.00676703498840332,0.013621692329406737,0.016213140747070313,61,f0c8fe00,43.51496862925,-79.68449351395,171.2501,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8963,0.7574,1.6279,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:46.111232,1779825466.111232,2420,244680.0,INS_SOLUTION_GOOD,good,43.51496410199,-79.68451157611,170.8604,-37.1,2.88194943,0.132203576,341.63943476,0.0499,0.0503,0.0283,-0.0055,0.0013,-0.0048,0.0057,0.0103,0.0094,0.0142,-8.13862824677e-05,0.0001287552787162,0.0001361790904348,2.977815764592146e-05,-8.158674299252394e-05,-0.0008169479055305398,5.197268961e-07,-1.4239572912e-06,-1.42584307688e-05,-10105821,-898921,164031101,43525,12785,62186,-0.6048843353860475,-0.05380495376373292,9.81808835828644,0.010062698936462403,0.002955809440612793,0.01437700163269043,61,f0c5fe00,43.5149684607,-79.68449362091,171.2177,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8941,0.7552,1.6256,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:47.651596,1779825467.651596,2420,244681.0,INS_SOLUTION_GOOD,good,43.51496404194,-79.68451167962,170.8229,-37.1,2.883116545,0.136776983,341.729973191,0.0499,0.0503,0.0288,-0.0019,0.0011,-0.0038,0.0022,0.0103,0.0094,0.0143,-0.0003329501955621,0.0008560556603841,3.60905633463e-05,-0.00024235745109185081,-0.0003865449881322579,-0.000761310581198239,-4.2299354883e-06,-6.74648275e-06,-1.32873762722e-05,-10370717,126528,163953219,-80047,-44476,198057,-0.6207396964602662,0.0075733386914062515,9.813426727944032,-0.01850634949493408,-0.010282563995361328,0.0457894994430542,61,f0c2fe00,43.51496839992,-79.68449375283,171.1845,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.892,0.7532,1.6233,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:49.186810,1779825469.186810,2420,244682.0,INS_SOLUTION_GOOD,good,43.51496389004,-79.68451193881,170.7962,-37.1,2.882050422,0.132821265,341.822321147,0.05,0.0504,0.0293,-0.0031,0.0016,-0.0045,0.0035,0.0103,0.0093,0.0144,0.0001288378525202,2.61125888911e-05,-0.0001956585819978,7.650814861277646e-05,-1.0860544626931142e-05,-0.0007513619579111807,1.3353190979e-06,-1.895522623e-07,-1.31137400398e-05,-10230814,-493452,164040010,-64334,25634,87417,-0.6123657965887452,-0.029535589940185552,9.818621606851197,-0.014873605361938477,0.005926415267944336,0.020210245903015137,61,f0bffe00,43.51496831917,-79.68449384685,171.1469,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8903,0.7514,1.6227,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:50.628048,1779825470.628048,2420,244683.0,INS_SOLUTION_GOOD,good,43.51496366555,-79.68451222291,170.7682,-37.1,2.88078938,0.133002024,341.912429257,0.05,0.0504,0.0298,-0.004,0.0018,-0.0033,0.0044,0.0103,0.0093,0.0144,0.0001271305158668,7.04734371574e-05,4.61846321673e-05,-0.0003779148531976792,7.73622395576767e-06,-0.001193713174013642,-6.5958584805e-06,1.350225797e-07,-2.0834225211e-05,-9914273,-1043139,164053855,-68140,13160,44278,-0.5934192218960572,-0.06243712813934327,9.819450299900819,-0.01575352798461914,0.003042507019042969,0.010236787673950195,61,f0bdfe00,43.51496814652,-79.68449409675,171.1203,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8895,0.7503,1.6234,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:52.261108,1779825472.261108,2420,244684.0,INS_SOLUTION_GOOD,good,43.51496349273,-79.68451234706,170.7128,-37.1,2.881014415,0.135211128,342.005051519,0.05,0.0504,0.0303,-0.0069,0.0031,-0.0049,0.0076,0.0104,0.0094,0.0145,1.10860172783e-05,-3.7054144719e-05,5.19882465217e-05,3.037992841140789e-05,9.276945189840514e-05,-0.0009294614140306289,5.302297773e-07,1.6191323809e-06,-1.62221619451e-05,-9948293,-1079075,164379706,42288,10995,-5285,-0.5954554904080201,-0.06458807891082764,9.83895412502991,0.009776712524414062,0.002541972999572754,-0.0012218578720092773,61,f0bafe00,43.51496790158,-79.68449437175,171.0923,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8888,0.7492,1.6244,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:57:53.680173,1779825473.680173,2420,244685.0,INS_SOLUTION_GOOD,good,43.5149633448,-79.68451252346,170.6726,-37.1,2.87825598,0.133532352,342.098902434,0.05,0.0504,0.0307,-0.0045,0.0028,-0.0034,0.0053,0.0104,0.0093,0.0143,0.0003016221188103,-0.000872899844382,-9.54257923345e-05,-0.0011630291760409217,-0.00019861710090138807,-0.0011115561763320033,-2.02986884187e-05,-3.4665223615e-06,-1.94003150979e-05,-9619160,-2559823,164323056,-413358,9517,-21376,-0.5757552210327149,-0.15321831190765384,9.835563336928713,-0.0955657003326416,0.002200268943786621,-0.0049419931640625,61,f0b7fe00,43.51496770764,-79.68449448646,171.0369,-37.1,SOL_COMPUTED,INS_PSRSP,good,0.8874,0.7478,1.624,29,28,0.0,0.0,1,1,0,0,0,0,1,0,0,—,—,0.0,0.0,0.0,0.0
