sys_datetime,unix_timestamp,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,imu_type,imu_status_hex,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs
2026-05-25 09:41:29.940413,1779716489.940413,1385895,-139105,164289364,-1148,-79152,-9529,61,efd3fe00,,,,,,
2026-05-25 09:41:29.951453,1779716489.951453,1385895,-139105,164289364,-1148,-79152,-9529,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:29.960425,1779716489.960425,1492210,-111347,164217461,21482,32975,-9621,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:29.972376,1779716489.972376,1492210,-111347,164217461,21482,32975,-9621,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:29.981819,1779716489.981819,1448008,-229378,164339479,53277,107635,6921,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:29.993261,1779716489.993261,1448008,-229378,164339479,53277,107635,6921,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.001536,1779716490.001536,1247680,-390705,164404349,98612,90689,3121,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.010370,1779716490.010370,1247680,-390705,164404349,98612,90689,3121,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.017896,1779716490.017896,995288,-579085,164481966,123406,64697,7336,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.026788,1779716490.026788,995288,-579085,164481966,123406,64697,7336,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.033870,1779716490.033870,782591,-623392,164391038,109298,9121,-31633,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.044034,1779716490.044034,782591,-623392,164391038,109298,9121,-31633,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.052141,1779716490.052141,844699,-734085,164325616,32285,-16350,-52680,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.069963,1779716490.069963,844699,-734085,164325616,32285,-16350,-52680,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.083472,1779716490.083472,1085641,-787344,164295453,1444,2420,-73017,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.094805,1779716490.094805,1085641,-787344,164295453,1444,2420,-73017,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.101953,1779716490.101953,1387117,-756685,164258873,-12485,4559,-66271,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.111035,1779716490.111035,1387117,-756685,164258873,-12485,4559,-66271,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.118400,1779716490.118400,1640554,-604577,164270625,46282,84260,-26296,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.127574,1779716490.127574,1640554,-604577,164270625,46282,84260,-26296,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25 09:41:30.134751,1779716490.134751,1558576,-350374,164240716,131729,180346,10414,61,efd3fe00,0.0,0.0,0.0,0.0,0.0,0.0
