sys_datetime,unix_timestamp,gps_week,gps_seconds,ins_status,pose_quality,ins_lat,ins_lon,ins_height_m,ins_undulation_m,roll_deg,pitch_deg,azimuth_deg,roll_sig_deg,pitch_sig_deg,azimuth_sig_deg,vel_n_ms,vel_e_ms,vel_u_ms,speed_2d_ms,vel_n_sig_ms,vel_e_sig_ms,vel_u_sig_ms,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs,veh_pitch_rate_rads,veh_roll_rate_rads,veh_yaw_rate_rads,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,raw_accel_x_ms2,raw_accel_y_ms2,raw_accel_z_ms2,raw_gyro_x_degs,raw_gyro_y_degs,raw_gyro_z_degs,imu_type,imu_status_hex,gnss_lat,gnss_lon,gnss_height_m,gnss_undulation_m,gnss_sol_status,gnss_pos_type,gnss_sol_quality,gnss_lat_sig_m,gnss_lon_sig_m,gnss_height_sig_m,gnss_num_svs,gnss_num_used,gnss_diff_age_s,gnss_sol_age_s,ext_pos_update,ext_vel_update,ext_att_update,ext_phase_update,ext_zero_vel,ext_wheel_sensor,ext_heading_update,ext_ins_enabled,ext_heading_align,spec_analysis_type,spec_band_id,spec_center_freq_hz,spec_bandwidth_hz,spec_power_dbm,spec_noise_dbm
2026-05-26 15:21:52.350587,1779823312.350587,0,4.0,INS_INACTIVE,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.349389,1779823313.349389,0,5.0,INS_INACTIVE,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:54.349653,1779823314.349653,0,6.0,INS_INACTIVE,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:55.348920,1779823315.348920,0,7.0,INS_INACTIVE,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2316390,-3837064,164412508,-82389,-311270,55261,-0.1386476195892334,-0.22966762497314455,9.84091749010132,-0.01904780477142334,-0.07196361396789551,0.012775986351013183,61,06edfe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:56.348616,1779823316.348616,0,8.0,WAITING_INITIALPOS,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2952200,-4017657,165060291,317286,458519,166120,-0.17670405352783206,-0.2404770264834595,9.879690568451844,0.073354474319458,0.10600663190460205,0.03840587127685547,61,06e7fe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:57.349644,1779823317.349644,0,9.0,WAITING_INITIALPOS,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2418394,-3774429,163721930,141163,40146,72094,-0.14475307324279788,-0.2259186044485474,9.799582915249635,0.03263597403717041,0.009281495956420898,0.016667667251586915,61,06e1fe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:58.357047,1779823318.357047,0,10.0,WAITING_INITIALPOS,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2659652,-3872437,163631771,4728,-298922,120429,-0.15919358084594729,-0.23178487735626224,9.794186444562685,0.0010930830688476562,-0.06910883610534668,0.02784240712738037,61,06dafe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:21:59.346911,1779823319.346911,0,11.0,WAITING_INITIALPOS,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2886282,-3178471,166562277,67798,79593,110888,-0.17275852890197757,-0.19024751362396242,9.96959200282013,0.01567445979309082,0.01840138762664795,0.025636589538574218,61,06d4fe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:22:00.349665,1779823320.349665,0,12.0,WAITING_INITIALPOS,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2022957,-3904609,162279508,26276,-90851,46616,-0.12108417519561769,-0.23371053375152592,9.713246686573488,0.006074841522216797,-0.021004164527893065,0.010777318176269531,61,06cffe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:22:01.350596,1779823321.350596,0,13.0,WAITING_INITIALPOS,bad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2724478,-3541216,164679117,24875,-229545,32475,-0.1630737437664795,-0.2119596306542969,9.856875382861634,0.00575093936920166,-0.0530693217086792,0.007508010292053223,61,06c9fe00,0.0,0.0,0.0,0.0,INSUFFICIENT_OBS,NONE,bad,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
