sys_datetime,unix_timestamp,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,raw_accel_x_ms2,raw_accel_y_ms2,raw_accel_z_ms2,raw_gyro_x_degs,raw_gyro_y_degs,raw_gyro_z_degs,imu_type,imu_status_hex,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs
2026-05-26 15:57:39.348314,1779825459.348314,-8852883,83531,164140839,48374,-48130,-14040,-0.5298896793942262,0.004999751471862794,9.824656730830995,0.011183756423950196,-0.011127345199584962,-0.003245957336425781,61,f253fe00,0.0002309570176346,5.4026368218e-05,-5.10093477932e-05,9.562896496408601e-05,-0.0002888999683831081,-0.0010589190179936027
2026-05-26 15:57:39.349579,1779825459.349579,-9367209,262158,164301246,65868,140764,46310,-0.5606746834707642,0.015691477970581055,9.834257898473512,0.015228256256103516,0.0325437278137207,0.010706572952270508,61,f253fe00,0.0002309570176346,5.4026368218e-05,-5.10093477932e-05,9.562896496408601e-05,-0.0002888999683831081,-0.0010589190179936027
2026-05-26 15:57:39.351873,1779825459.351873,-9367209,262158,164301246,65868,140764,46310,-0.5606746834707642,0.015691477970581055,9.834257898473512,0.015228256256103516,0.0325437278137207,0.010706572952270508,61,f253fe00,0.0001779888361003,3.53214569311e-05,0.0001483450105884,0.00021178638372507482,0.000296942807534483,-0.0009413918017991125
2026-05-26 15:57:39.358378,1779825459.358378,-9365799,309485,164249192,-50087,-145593,56353,-0.5605902878622437,0.01852423751983643,9.831142204143068,-0.011579790962219238,-0.03366016143035889,0.013028449699401855,61,f253fe00,0.0001779888361003,3.53214569311e-05,0.0001483450105884,0.00021178638372507482,0.000296942807534483,-0.0009413918017991125
2026-05-26 15:57:39.370201,1779825459.370201,-9365799,309485,164249192,-50087,-145593,56353,-0.5605902878622437,0.01852423751983643,9.831142204143068,-0.011579790962219238,-0.03366016143035889,0.013028449699401855,61,f253fe00,-5.2176797686e-06,0.0001117595426463,0.0001187949287854,-7.063657792301955e-05,-0.000319842304694846,-0.0008884139699921845
2026-05-26 15:57:39.374381,1779825459.374381,-9287307,275882,164174278,-7955,62815,65132,-0.5558921459445191,0.016512928560180665,9.826658223563845,-0.0018391446304321288,0.014522422370910644,0.01505809780883789,61,f253fe00,-5.2176797686e-06,0.0001117595426463,0.0001187949287854,-7.063657792301955e-05,-0.000319842304694846,-0.0008884139699921845
2026-05-26 15:57:39.377201,1779825459.377201,-9287307,275882,164174278,-7955,62815,65132,-0.5558921459445191,0.016512928560180665,9.826658223563845,-0.0018391446304321288,0.014522422370910644,0.01505809780883789,61,f253fe00,5.12127868849e-05,4.18279386818e-05,3.55542358336e-05,-6.194003347867793e-06,4.5225770065843735e-05,-0.00043358365511504725
2026-05-26 15:57:39.536355,1779825459.536355,-9754647,381687,164015213,-16539,-4594,51384,-0.5838648010409546,0.022845891226501467,9.817137381387026,-0.0038237099990844725,-0.0010621031341552735,0.011879648986816406,61,f253fe00,5.12127868849e-05,4.18279386818e-05,3.55542358336e-05,-6.194003347867793e-06,4.5225770065843735e-05,-0.00043358365511504725
2026-05-26 15:57:39.538565,1779825459.538565,-9754647,381687,164015213,-16539,-4594,51384,-0.5838648010409546,0.022845891226501467,9.817137381387026,-0.0038237099990844725,-0.0010621031341552735,0.011879648986816406,61,f253fe00,-0.0001294886164461,0.0001660421725921,-1.61074584838e-05,9.672505380108413e-06,0.00014006610437561324,-0.0008871570217817021
2026-05-26 15:57:39.553761,1779825459.553761,-9203463,-51829,164282006,1611,-19975,5388,-0.5508736598446656,-0.0031022269461059575,9.833106287474976,0.0003724527969360352,-0.004618091011047363,0.0012456708068847655,61,f253fe00,-0.0001294886164461,0.0001660421725921,-1.61074584838e-05,9.672505380108413e-06,0.00014006610437561324,-0.0008871570217817021
2026-05-26 15:57:39.555811,1779825459.555811,-9203463,-51829,164282006,1611,-19975,5388,-0.5508736598446656,-0.0031022269461059575,9.833106287474976,0.0003724527969360352,-0.004618091011047363,0.0012456708068847655,61,f253fe00,4.87249390182e-05,-4.69009600845e-05,9.49259961341e-05,-2.7422626644939046e-05,-0.00024192667992982514,-0.0009791787111943146
2026-05-26 15:57:39.556931,1779825459.556931,-9665385,29734,163970465,36324,124384,-4938,-0.578522020326233,0.0017797298040771487,9.81445898798981,0.008397874237060546,0.028756777587890626,-0.0011416337127685547,61,f252fe00,4.87249390182e-05,-4.69009600845e-05,9.49259961341e-05,-2.7422626644939046e-05,-0.00024192667992982514,-0.0009791787111943146
2026-05-26 15:57:39.558985,1779825459.558985,-9665385,29734,163970465,36324,124384,-4938,-0.578522020326233,0.0017797298040771487,9.81445898798981,0.008397874237060546,0.028756777587890626,-0.0011416337127685547,61,f252fe00,-1.76820807328e-05,-0.0001086075713478,2.81748511838e-05,0.00012510459610998124,0.0002985793469076311,-0.0010211858162469105
2026-05-26 15:57:39.560067,1779825459.560067,-9470478,128655,163898210,5589,165122,3311,-0.5668558537518311,0.00770065036468506,9.810134161965944,0.00129214070892334,0.03817514012145996,0.0007654818191528321,61,f252fe00,-1.76820807328e-05,-0.0001086075713478,2.81748511838e-05,0.00012510459610998124,0.0002985793469076311,-0.0010211858162469105
2026-05-26 15:57:39.561915,1779825459.561915,-9470478,128655,163898210,5589,165122,3311,-0.5668558537518311,0.00770065036468506,9.810134161965944,0.00129214070892334,0.03817514012145996,0.0007654818191528321,61,f252fe00,-0.0001157388240737,-6.24696876116e-05,-0.0002008683032095,-5.252043462007254e-05,-5.006226261321972e-05,-0.0015190507345514911
2026-05-26 15:57:39.562971,1779825459.562971,-9846548,376441,164124210,-43470,34212,48932,-0.5893655392102052,0.022531891678771974,9.823661401345827,-0.010049983291625977,0.007909593475341797,0.011312762420654297,61,f252fe00,-0.0001157388240737,-6.24696876116e-05,-0.0002008683032095,-5.252043462007254e-05,-5.006226261321972e-05,-0.0015190507345514911
2026-05-26 15:57:39.565097,1779825459.565097,-9846548,376441,164124210,-43470,34212,48932,-0.5893655392102052,0.022531891678771974,9.823661401345827,-0.010049983291625977,0.007909593475341797,0.011312762420654297,61,f252fe00,-0.0001928106401938,0.0001390098958134,-2.209909001e-06,-4.355638770336599e-05,0.0002621061505080584,-0.0009336803006227006
2026-05-26 15:57:39.566166,1779825459.566166,-9138698,136989,164352717,-53387,8964,47112,-0.5469971480816651,0.008199482280578615,9.83733869731476,-0.012342729652404785,0.002072418914794922,0.010891990173339843,61,f252fe00,-0.0001928106401938,0.0001390098958134,-2.209909001e-06,-4.355638770336599e-05,0.0002621061505080584,-0.0009336803006227006
2026-05-26 15:57:39.568071,1779825459.568071,-9138698,136989,164352717,-53387,8964,47112,-0.5469971480816651,0.008199482280578615,9.83733869731476,-0.012342729652404785,0.002072418914794922,0.010891990173339843,61,f252fe00,8.69133938591e-05,5.30717380727e-05,0.0001633517827813,-0.00014081959578045585,-0.00018781212649989664,-0.0009124730217223713
2026-05-26 15:57:39.569114,1779825459.569114,-9415870,184391,163866453,-6675,80196,36978,-0.5635872896453858,0.011036730957946779,9.808233345412905,-0.001543216896057129,0.018540797332763672,0.008549074813842773,61,f252fe00,8.69133938591e-05,5.30717380727e-05,0.0001633517827813,-0.00014081959578045585,-0.00018781212649989664,-0.0009124730217223713
2026-05-26 15:57:39.571101,1779825459.571101,-9415870,184391,163866453,-6675,80196,36978,-0.5635872896453858,0.011036730957946779,9.808233345412905,-0.001543216896057129,0.018540797332763672,0.008549074813842773,61,f252fe00,9.74254706667e-05,5.5162448489e-06,-3.14435374778e-05,3.0901217657525248e-06,0.00024926140320072305,-0.0009168359457616537
2026-05-26 15:57:39.573083,1779825459.573083,-9415870,184391,163866453,-6675,80196,36978,-0.5635872896453858,0.011036730957946779,9.808233345412905,-0.001543216896057129,0.018540797332763672,0.008549074813842773,61,f252fe00,0.0001520652080957,-3.24093105466e-05,-0.000129260289485,-7.25659830803257e-05,-0.00022885424155529125,-0.0009471125062842845
2026-05-26 15:57:39.574189,1779825459.574189,-9078741,60221,163855454,-29375,-51209,27085,-0.5434084193582154,0.0036045304544067387,9.807574999811402,-0.0067913103103637695,-0.011839190116882324,0.006261877098083496,61,f252fe00,0.0001520652080957,-3.24093105466e-05,-0.000129260289485,-7.25659830803257e-05,-0.00022885424155529125,-0.0009471125062842845
2026-05-26 15:57:39.575285,1779825459.575285,-9404379,204247,163772935,40032,211614,26414,-0.5628994953634644,0.012225212662048342,9.802635821641543,0.009255139892578125,0.04892379029846192,0.006106746231079102,61,f252fe00,0.0001520652080957,-3.24093105466e-05,-0.000129260289485,-7.25659830803257e-05,-0.00022885424155529125,-0.0009471125062842845
2026-05-26 15:57:39.577403,1779825459.577403,-9404379,204247,163772935,40032,211614,26414,-0.5628994953634644,0.012225212662048342,9.802635821641543,0.009255139892578125,0.04892379029846192,0.006106746231079102,61,f252fe00,0.000133858906602,2.33124955961e-05,-0.0001554647109081,6.302565749364941e-05,0.0003870524491909588,-0.0009470385035023726
2026-05-26 15:57:39.578784,1779825459.578784,-9260488,50387,163954881,-7401,-95130,25373,-0.5542868935864259,0.0030159159762573246,9.813526207023012,-0.0017110634078979492,-0.02199344169616699,0.0058660737533569336,61,f253fe00,0.000133858906602,2.33124955961e-05,-0.0001554647109081,6.302565749364941e-05,0.0003870524491909588,-0.0009470385035023726
2026-05-26 15:57:39.582991,1779825459.582991,-9260488,50387,163954881,-7401,-95130,25373,-0.5542868935864259,0.0030159159762573246,9.813526207023012,-0.0017110634078979492,-0.02199344169616699,0.0058660737533569336,61,f253fe00,5.42060636224e-05,1.92285517212e-05,-0.0001082103022708,3.184131227756487e-05,-0.00014928903280678652,-0.0009474328533301845
2026-05-26 15:57:39.585415,1779825459.585415,-9283140,-68503,164118452,75892,232765,29408,-0.5556427299865724,-0.00410024990814209,9.823316756016848,0.017545740325927733,0.05381376491546631,0.006798939697265625,61,f253fe00,5.42060636224e-05,1.92285517212e-05,-0.0001082103022708,3.184131227756487e-05,-0.00014928903280678652,-0.0009474328533301845
2026-05-26 15:57:39.589937,1779825459.589937,-9283140,-68503,164118452,75892,232765,29408,-0.5556427299865724,-0.00410024990814209,9.823316756016848,0.017545740325927733,0.05381376491546631,0.006798939697265625,61,f253fe00,0.0001869626127326,-0.000117177596987,3.42461311309e-05,0.00014131950674510724,0.00029032416721387665,-0.0009447119317077645
2026-05-26 15:57:39.592268,1779825459.592268,-9759315,136762,164133832,2120,-73403,11186,-0.5841442043746949,0.008185895186157227,9.824237326555178,0.0004901303100585938,-0.01697029959869385,0.0025861309661865234,61,f253fe00,0.0001869626127326,-0.000117177596987,3.42461311309e-05,0.00014131950674510724,0.00029032416721387665,-0.0009447119317077645
2026-05-26 15:57:39.594732,1779825459.594732,-9759315,136762,164133832,2120,-73403,11186,-0.5841442043746949,0.008185895186157227,9.824237326555178,0.0004901303100585938,-0.01697029959869385,0.0025861309661865234,61,f253fe00,-0.0001470126973222,-4.46258730422e-05,4.05618879422e-05,9.684615946625199e-05,1.821704274630333e-05,-0.0009743605723758773
2026-05-26 15:57:39.595840,1779825459.595840,-9635415,111175,164282286,31759,150215,17537,-0.5767281647323609,0.006654384239196778,9.833123046886598,0.007342475715637207,0.034728737983703614,0.004054441154479981,61,f252fe00,-0.0001470126973222,-4.46258730422e-05,4.05618879422e-05,9.684615946625199e-05,1.821704274630333e-05,-0.0009743605723758773
2026-05-26 15:57:39.597785,1779825459.597785,-9635415,111175,164282286,31759,150215,17537,-0.5767281647323609,0.006654384239196778,9.833123046886598,0.007342475715637207,0.034728737983703614,0.004054441154479981,61,f252fe00,-7.93405239499e-05,-3.49357998921e-05,0.0001281359933379,-2.955156961988136e-06,6.717832961652124e-05,-0.0009871161577787628
2026-05-26 15:57:39.598900,1779825459.598900,-10094162,335159,163906832,-32465,-56330,7823,-0.6041864854571534,0.02006095585540772,9.81065023213379,-0.007505698356628418,-0.013023132247924805,0.001808627082824707,61,f252fe00,-7.93405239499e-05,-3.49357998921e-05,0.0001281359933379,-2.955156961988136e-06,6.717832961652124e-05,-0.0009871161577787628
2026-05-26 15:57:39.600914,1779825459.600914,-10094162,335159,163906832,-32465,-56330,7823,-0.6041864854571534,0.02006095585540772,9.81065023213379,-0.007505698356628418,-0.013023132247924805,0.001808627082824707,61,f252fe00,-0.000349423274722,0.0001445081089176,-3.0315448727e-05,-3.4862572108033552e-06,8.266510715667616e-05,-0.0009895491347286086
2026-05-26 15:57:39.602011,1779825459.602011,-9262550,74859,163750148,23063,18835,10078,-0.554410314682007,0.004480688551940918,9.801271904810793,0.005332016670227051,0.004354530372619629,0.002329968521118164,61,f252fe00,-0.000349423274722,0.0001445081089176,-3.0315448727e-05,-3.4862572108033552e-06,8.266510715667616e-05,-0.0009895491347286086
2026-05-26 15:57:39.604042,1779825459.604042,-9262550,74859,163750148,23063,18835,10078,-0.554410314682007,0.004480688551940918,9.801271904810793,0.005332016670227051,0.004354530372619629,0.002329968521118164,61,f252fe00,5.3417099482e-06,-1.22036986323e-05,-0.0001551483777365,5.881640571975357e-06,-0.00024087270181200277,-0.0010006026025473184
2026-05-26 15:57:39.605176,1779825459.605176,-9368409,-19460,163589089,106638,228940,19128,-0.5607465095205689,-0.0011647791076660158,9.791631711681214,0.024654016983032226,0.05292944961547852,0.004422270080566407,61,f252fe00,5.3417099482e-06,-1.22036986323e-05,-0.0001551483777365,5.881640571975357e-06,-0.00024087270181200277,-0.0010006026025473184
2026-05-26 15:57:39.607380,1779825459.607380,-9368409,-19460,163589089,106638,228940,19128,-0.5607465095205689,-0.0011647791076660158,9.791631711681214,0.024654016983032226,0.05292944961547852,0.004422270080566407,61,f252fe00,3.00198094058e-05,-4.50433868762e-05,-0.0001389643035312,0.00012617646389530577,0.0002373727135988842,-0.0004863794903218286
2026-05-26 15:57:39.608601,1779825459.608601,-9007495,37226,164146808,-21020,-15438,40237,-0.5391439870712281,0.0022281637750244145,9.825014005573731,-0.004859688262939453,-0.0035691659088134767,0.009302534568786621,61,f252fe00,3.00198094058e-05,-4.50433868762e-05,-0.0001389643035312,0.00012617646389530577,0.0002373727135988842,-0.0004863794903218286
2026-05-26 15:57:39.610824,1779825459.610824,-9007495,37226,164146808,-21020,-15438,40237,-0.5391439870712281,0.0022281637750244145,9.825014005573731,-0.004859688262939453,-0.0035691659088134767,0.009302534568786621,61,f252fe00,0.000126801687531,-4.08010885363e-05,-0.0002198287674368,0.00011650494049037373,-6.94058299896182e-05,-0.0014373552332087687
2026-05-26 15:57:39.611968,1779825459.611968,-9542945,292283,164223749,-34563,199825,58966,-0.5711933690444947,0.017494611095886233,9.829619312322084,-0.007990742408752442,0.04619824962615967,0.01363255842590332,61,f252fe00,0.000126801687531,-4.08010885363e-05,-0.0002198287674368,0.00011650494049037373,-6.94058299896182e-05,-0.0014373552332087687
2026-05-26 15:57:39.613902,1779825459.613902,-9542945,292283,164223749,-34563,199825,58966,-0.5711933690444947,0.017494611095886233,9.829619312322084,-0.007990742408752442,0.04619824962615967,0.01363255842590332,61,f252fe00,9.13282224637e-05,5.62440724643e-05,0.0001251387167766,-3.5496906219338537e-05,0.0004298200246754126,-0.0008808157883225497
2026-05-26 15:57:39.615068,1779825459.615068,-9424497,92240,164259354,-135950,-188045,63796,-0.5641036590884401,0.005521029028320313,9.83175045107483,-0.03143076210021973,-0.04347478969573974,0.014749223236083985,61,f252fe00,9.13282224637e-05,5.62440724643e-05,0.0001251387167766,-3.5496906219338537e-05,0.0004298200246754126,-0.0008808157883225497
2026-05-26 15:57:39.618092,1779825459.618092,-9424497,92240,164259354,-135950,-188045,63796,-0.5641036590884401,0.005521029028320313,9.83175045107483,-0.03143076210021973,-0.04347478969573974,0.014749223236083985,61,f252fe00,-7.34441581137e-05,3.65149522863e-05,0.0001049926860706,-0.00027780082842551165,-0.00035268966976043987,-0.000863322739492325
2026-05-26 15:57:39.619827,1779825459.619827,-9550159,-138918,164093875,-17068,117978,31833,-0.5716251633139039,-0.008314942655639649,9.821845698661805,-0.00394601138305664,0.02727575175476074,0.007359584037780762,61,f252fe00,-7.34441581137e-05,3.65149522863e-05,0.0001049926860706,-0.00027780082842551165,-0.00035268966976043987,-0.000863322739492325
2026-05-26 15:57:39.621984,1779825459.621984,-9550159,-138918,164093875,-17068,117978,31833,-0.5716251633139039,-0.008314942655639649,9.821845698661805,-0.00394601138305664,0.02727575175476074,0.007359584037780762,61,f252fe00,3.16334975145e-05,-0.0001374205825104,8.11311127444e-05,-0.00011432181780699426,6.95350380858797e-05,-0.000928503529374718
2026-05-26 15:57:39.623096,1779825459.623096,-9651641,-58952,163808296,5932,-246050,-5473,-0.5776993726358033,-0.0035285744067382815,9.804752355764162,0.0013714400939941406,-0.056885171127319334,-0.0012653222579956055,61,f252fe00,3.16334975145e-05,-0.0001374205825104,8.11311127444e-05,-0.00011432181780699426,6.95350380858797e-05,-0.000928503529374718
2026-05-26 15:57:39.625127,1779825459.625127,-9651641,-58952,163808296,5932,-246050,-5473,-0.5776993726358033,-0.0035285744067382815,9.804752355764162,0.0013714400939941406,-0.056885171127319334,-0.0012653222579956055,61,f252fe00,-0.0001596557589456,-0.0001087698734347,-0.0001331555969555,4.17616502311004e-05,-0.00040754597140694055,-0.0010149390479895595
2026-05-26 15:57:39.626374,1779825459.626374,-9511921,42838,163878456,80259,130655,-3109,-0.5693364262368775,0.0025640702679443363,9.808951785476076,0.01855536252593994,0.030206592292785644,-0.0007187807235717774,61,f252fe00,-0.0001596557589456,-0.0001087698734347,-0.0001331555969555,4.17616502311004e-05,-0.00040754597140694055,-0.0010149390479895595
2026-05-26 15:57:39.628470,1779825459.628470,-9511921,42838,163878456,80259,130655,-3109,-0.5693364262368775,0.0025640702679443363,9.808951785476076,0.01855536252593994,0.030206592292785644,-0.0007187807235717774,61,f252fe00,1.95459630286e-05,-0.0001193306950091,-0.0001091240998336,0.00013728381878998854,-3.622393465168059e-05,-0.0010385780412241006
2026-05-26 15:57:39.630668,1779825459.630668,-9887013,250607,164127936,-11443,-104939,-11024,-0.5917875734646607,0.015000092386169436,9.82388442123047,-0.002645547706604004,-0.02426121915435791,-0.0025486776123046875,61,f252fe00,1.95459630286e-05,-0.0001193306950091,-0.0001091240998336,0.00013728381878998854,-3.622393465168059e-05,-0.0010385780412241006
2026-05-26 15:57:39.635190,1779825459.635190,-9887013,250607,164127936,-11443,-104939,-11024,-0.5917875734646607,0.015000092386169436,9.82388442123047,-0.002645547706604004,-0.02426121915435791,-0.0025486776123046875,61,f252fe00,-0.0002436165448834,6.43560699361e-05,-2.001662166e-05,3.294737955844689e-05,-5.438859811201515e-05,-0.0010280541213453813
2026-05-26 15:57:39.636516,1779825459.636516,-9500347,-5649,164611734,-12807,76684,-6766,-0.5686436639865113,-0.0003381211294555665,9.852842170599978,-0.0029608956985473635,0.017728845611572265,-0.0015642555084228516,61,f252fe00,-0.0002436165448834,6.43560699361e-05,-2.001662166e-05,3.294737955844689e-05,-5.438859811201515e-05,-0.0010280541213453813
2026-05-26 15:57:39.638578,1779825459.638578,-9500347,-5649,164611734,-12807,76684,-6766,-0.5686436639865113,-0.0003381211294555665,9.852842170599978,-0.0029608956985473635,0.017728845611572265,-0.0015642555084228516,61,f252fe00,-3.52497529135e-05,-3.25757127277e-05,0.0002840277433188,-7.462997182965683e-05,-0.00011243197185602181,-0.0010414480066041395
2026-05-26 15:57:39.639813,1779825459.639813,-9904414,31576,164301566,-17953,-139744,-11582,-0.5928291110418702,0.001889982790527344,9.834277052086794,-0.0041506176681518556,-0.032307910400390626,-0.002677683609008789,61,f252fe00,-3.52497529135e-05,-3.25757127277e-05,0.0002840277433188,-7.462997182965683e-05,-0.00011243197185602181,-0.0010414480066041395
2026-05-26 15:57:39.642795,1779825459.642795,-9904414,31576,164301566,-17953,-139744,-11582,-0.5928291110418702,0.001889982790527344,9.834277052086794,-0.0041506176681518556,-0.032307910400390626,-0.002677683609008789,61,f252fe00,-0.0002291422186239,-4.95529350051e-05,0.0002042954312277,-3.1706765893419104e-07,-9.840058408664729e-05,-0.0010238288284147993
