sys_datetime,unix_timestamp,gps_week,gps_seconds,ins_status,pose_quality,ins_lat,ins_lon,ins_height_m,ins_undulation_m,roll_deg,pitch_deg,azimuth_deg,roll_sig_deg,pitch_sig_deg,azimuth_sig_deg,vel_n_ms,vel_e_ms,vel_u_ms,speed_2d_ms,vel_n_sig_ms,vel_e_sig_ms,vel_u_sig_ms,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs,veh_pitch_rate_rads,veh_roll_rate_rads,veh_yaw_rate_rads,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,raw_accel_x_ms2,raw_accel_y_ms2,raw_accel_z_ms2,raw_gyro_x_degs,raw_gyro_y_degs,raw_gyro_z_degs,imu_type,imu_status_hex,gnss_lat,gnss_lon,gnss_height_m,gnss_undulation_m,gnss_sol_status,gnss_pos_type,gnss_sol_quality,gnss_lat_sig_m,gnss_lon_sig_m,gnss_height_sig_m,gnss_num_svs,gnss_num_used,gnss_diff_age_s,gnss_sol_age_s,ext_pos_update,ext_vel_update,ext_att_update,ext_phase_update,ext_zero_vel,ext_wheel_sensor,ext_heading_update,ext_ins_enabled,ext_heading_align,spec_analysis_type,spec_band_id,spec_center_freq_hz,spec_bandwidth_hz,spec_power_dbm,spec_noise_dbm
2026-05-26 15:27:21.016889,1779823641.016889,2420,242859.0,WAITING_AZIMUTH,bad,43.51487544975,-79.68407246218,166.5618,-37.1,0.899383814,-1.297795421,-0.0,3.0,3.0,180.0,0.0083,0.0086,-0.0155,0.0120,0.0644,0.0659,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2730712,-3761900,164046372,156060,32668,76769,-0.16344688009521488,-0.22516868063354495,9.819002404625245,0.036080064239501955,0.007552630645751953,0.017748497062683107,61,fdb1fe00,43.51489507613,-79.68406797285,167.8872,-37.1,SOL_COMPUTED,SINGLE,good,1.4689,1.6137,3.2931,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:22.016946,1779823642.016946,2420,242860.0,WAITING_AZIMUTH,bad,43.51487588716,-79.68407101907,166.338,-37.1,0.890735586,-1.298834613,-0.0,3.0,3.0,180.0,-0.0059,-0.0101,-0.0133,0.0117,0.0644,0.0659,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2486195,-4148358,163887081,159589,37975,125227,-0.14881130491180422,-0.24830014026306155,9.809468035209047,0.03689594625091553,0.008779574775695801,0.02895167374420166,61,fdaafe00,43.51489511344,-79.68406799944,167.8871,-37.1,SOL_COMPUTED,SINGLE,good,1.4686,1.6134,3.2931,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:23.015701,1779823643.015701,2420,242861.0,WAITING_AZIMUTH,bad,43.51487572767,-79.68407168716,166.5813,-37.1,0.898699103,-1.299341925,-0.0,3.0,3.0,180.0,-0.0092,-0.0079,-0.0232,0.0121,0.0644,0.0659,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2103303,-3837955,163805084,72278,45903,120607,-0.12589328836029054,-0.22972095581512456,9.804560101370852,0.01671020686340332,0.010612477180480957,0.027883559577941894,61,fda3fe00,43.51489547182,-79.68406766689,167.9803,-37.1,SOL_COMPUTED,SINGLE,good,1.4668,1.6126,3.2847,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:24.017170,1779823644.017170,2420,242862.0,WAITING_AZIMUTH,bad,43.514873978,-79.6840781712,167.7189,-37.1,0.8990862,-1.304374152,-0.0,3.0,3.0,180.0,-0.0081,0.0167,-0.0155,0.0186,0.0645,0.0661,0.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2368944,-4017559,164856615,75644,39750,88611,-0.1417932414404297,-0.24047116068939212,9.867499533018496,0.017488404327392577,0.009189943313598632,0.020486290992736817,61,fd9dfe00,43.51489555502,-79.68406736684,168.0545,-37.1,SOL_COMPUTED,SINGLE,good,1.4674,1.6128,3.2827,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:25.014510,1779823645.014510,2420,242863.0,WAITING_AZIMUTH,bad,43.5148740827,-79.6840777487,167.7937,-37.1,0.903484483,-1.289779056,-0.0,3.0,3.0,180.0,0.0158,0.0139,-0.0581,0.0210,0.0645,0.066,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2706555,-3779447,164743168,-118530,-122224,144005,-0.162000961857605,-0.226218957046814,9.860709158125001,-0.02740337059020996,-0.028257399536132814,0.0332930260848999,61,fd96fe00,43.51489548841,-79.68406700741,168.2467,-37.1,SOL_COMPUTED,SINGLE,good,1.4685,1.6123,3.2757,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:26.015441,1779823646.015441,2420,242864.0,WAITING_AZIMUTH,bad,43.51487573186,-79.68407198269,166.8474,-37.1,0.890603619,-1.314216364,-0.0,3.0,3.0,180.0,-0.009,-0.0372,0.0283,0.0383,0.0645,0.0659,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2174043,-3907426,163695396,113844,22809,81351,-0.13012743399627688,-0.23387914540344243,9.797994721578371,0.026319997650146483,0.005273293510437011,0.018807825874328613,61,fd8ffe00,43.51489558093,-79.68406703034,168.2136,-37.1,SOL_COMPUTED,SINGLE,good,1.4689,1.6125,3.2783,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:27.029136,1779823647.029136,2420,242865.0,WAITING_AZIMUTH,bad,43.51487421489,-79.68407800474,167.68,-37.1,0.896117846,-1.299147349,-0.0,3.0,3.0,180.0,0.0021,-0.017,0.0071,0.0171,0.0645,0.066,0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2375921,-3757428,163694651,48487,-15891,72135,-0.14221085006500248,-0.22490100888793949,9.79795012957245,0.011209881294250488,-0.003673896583557129,0.016677146186828612,61,fd88fe00,43.51489585234,-79.68406604389,168.0855,-37.1,SOL_COMPUTED,SINGLE,good,1.4707,1.6139,3.2903,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:28.013309,1779823648.013309,2420,242866.0,WAITING_AZIMUTH,bad,43.51487420309,-79.68407786378,167.7562,-37.1,0.8913348,-1.297263611,-0.0,3.0,3.0,180.0,-0.0123,-0.0176,0.0545,0.0215,0.0645,0.066,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2284360,-3761651,164280471,-34070,118759,79847,-0.1367304626098633,-0.2251537767282105,9.83301440998627,-0.00787676399230957,0.027456313911437987,0.01846011078643799,61,fd81fe00,43.51489519344,-79.68406597942,168.2587,-37.1,SOL_COMPUTED,SINGLE,good,1.4708,1.6127,3.2851,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:29.013176,1779823649.013176,2420,242867.0,WAITING_AZIMUTH,bad,43.51487427302,-79.68407764077,167.7881,-37.1,0.904462864,-1.296899987,-0.0,3.0,3.0,180.0,0.0086,0.0042,0.0226,0.0096,0.0645,0.066,0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2682495,-3680612,164692559,-169618,-127639,84991,-0.16056084955902103,-0.22030318401977542,9.85767995432953,-0.03921458628845215,-0.029509312568664552,0.01964937036895752,61,fd7afe00,43.51489525911,-79.68406575769,168.3241,-37.1,SOL_COMPUTED,SINGLE,good,1.4708,1.6124,3.2826,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:30.016458,1779823650.016458,2420,242868.0,WAITING_AZIMUTH,bad,43.51487433374,-79.68407717381,167.85,-37.1,0.893949759,-1.309821006,-0.0,3.0,3.0,180.0,0.0012,0.0019,-0.0431,0.0022,0.0645,0.0659,0.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000096,-3741407,164303862,3827,-34567,119038,-0.17957087059570315,-0.22394207126800542,9.834414479262087,0.0008847776870727539,-0.007991667182922364,0.02752081690979004,61,fd73fe00,43.51489508361,-79.68406561011,168.5313,-37.1,SOL_COMPUTED,SINGLE,good,1.4721,1.6116,3.2765,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:31.013912,1779823651.013912,2420,242869.0,WAITING_AZIMUTH,bad,43.51487425076,-79.68407726787,167.93,-37.1,0.903217439,-1.299159266,-0.0,3.0,3.0,180.0,-0.0094,0.0162,-0.0269,0.0187,0.0645,0.066,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2791323,-3664397,164594572,-93988,-27716,56942,-0.16707475401580812,-0.21933263452178958,9.851814938377688,-0.021729418670654296,-0.0064077602233886715,0.013164622695922851,61,fd6dfe00,43.51489488445,-79.68406564865,168.6296,-37.1,SOL_COMPUTED,SINGLE,good,1.4737,1.6111,3.2754,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:32.012951,1779823652.012951,2420,242870.0,WAITING_AZIMUTH,bad,43.51487436353,-79.68407700341,167.9184,-37.1,0.899956144,-1.306091342,-0.0,3.0,3.0,180.0,-0.0048,-0.0217,0.0371,0.0222,0.0645,0.0659,0.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2456949,-4064886,164332570,49157,-49975,79282,-0.14706078436798098,-0.2433039202386475,9.83613279779358,0.011364780967712403,-0.011553897285461426,0.018329486434936523,61,fd66fe00,43.51489501931,-79.68406545181,168.6476,-37.1,SOL_COMPUTED,SINGLE,good,1.4732,1.6111,3.2738,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:33.013002,1779823653.013002,2420,242871.0,WAITING_AZIMUTH,bad,43.5148744295,-79.68407691946,167.9566,-37.1,0.900938097,-1.291050167,-0.0,3.0,3.0,180.0,0.0191,0.0287,-0.061,0.0345,0.0644,0.0659,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2521453,-3242102,164397259,169030,55609,-69015,-0.15092167396514894,-0.1940561497698975,9.840004760573427,0.039078644485473636,0.012856441703796387,-0.015955822334289552,61,fd5ffe00,43.5148951722,-79.68406524144,168.6899,-37.1,SOL_COMPUTED,SINGLE,good,1.4722,1.6104,3.2711,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:34.014224,1779823654.014224,2420,242872.0,WAITING_AZIMUTH,bad,43.51487594347,-79.68407074272,167.1764,-37.1,0.902349967,-1.29163759,-0.0,3.0,3.0,180.0,0.013,0.0086,-0.0185,0.0156,0.0644,0.0658,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2338038,-3605722,163481702,-84575,3542,79109,-0.13994336152770998,-0.21582063996154788,9.785204058339234,-0.019553193855285644,0.0008188875274658203,0.0182894899520874,61,fd58fe00,43.51489489569,-79.68406496637,169.0116,-37.1,SOL_COMPUTED,SINGLE,good,1.4741,1.6097,3.2617,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:35.013113,1779823655.013113,2420,242873.0,WAITING_AZIMUTH,bad,43.51487428449,-79.68407646596,168.0861,-37.1,0.888771352,-1.310408509,-0.0,3.0,3.0,180.0,-0.0057,0.0114,-0.0018,0.0127,0.0644,0.0659,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2224441,-4077552,163693443,-33056,84472,66800,-0.13314400837799073,-0.24406204419433597,9.797877824682313,-0.007642333740234375,0.019529380920410157,0.015443728637695312,61,fd52fe00,43.51489439645,-79.68406546186,169.067,-37.1,SOL_COMPUTED,SINGLE,good,1.477,1.6093,3.2655,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:36.012190,1779823656.012190,2420,242874.0,WAITING_AZIMUTH,bad,43.51487557753,-79.68407145923,167.346,-37.1,0.904258033,-1.29262941,-0.0,3.0,3.0,180.0,-0.0117,0.0134,-0.0064,0.0178,0.0644,0.0659,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2327906,-3868926,164509727,-48587,120654,76019,-0.1393369102471924,-0.23157472630554202,9.846736537381288,-0.011233000648498536,0.027894425674438478,0.017575101905822753,61,fd4bfe00,43.51489422457,-79.68406554884,169.1845,-37.1,SOL_COMPUTED,SINGLE,good,1.4786,1.6097,3.2644,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:37.012628,1779823657.012628,2420,242875.0,WAITING_AZIMUTH,bad,43.51487546384,-79.68407164534,167.4082,-37.1,0.897374484,-1.308731521,-0.0,3.0,3.0,180.0,0.0142,0.0061,-0.0292,0.0155,0.0644,0.0659,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2201983,-4516624,164020456,35582,-15404,141354,-0.13179978385589602,-0.2703427169775391,9.81745120136963,0.00822632862854004,-0.0035613053283691408,0.03268013200378418,61,fd44fe00,43.51489407749,-79.68406563322,169.271,-37.1,SOL_COMPUTED,SINGLE,good,1.4795,1.6096,3.2632,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-26 15:27:38.012289,1779823658.012289,2420,242876.0,WAITING_AZIMUTH,bad,43.51487401278,-79.68407630826,168.2712,-37.1,0.900232892,-1.299504097,-0.0,3.0,3.0,180.0,-0.0275,-0.0119,0.0273,0.0300,0.0644,0.0659,0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2319435,-3396252,163768477,106536,50476,10676,-0.13882987819061282,-0.20328280441772464,9.802368987866517,0.02463043524169922,0.01166972525024414,0.0024682222595214845,61,fd3dfe00,43.51489468399,-79.68406432443,169.8538,-37.1,SOL_COMPUTED,SINGLE,good,1.4809,1.6085,3.2558,25,23,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
