sys_datetime,unix_timestamp,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,raw_accel_x_ms2,raw_accel_y_ms2,raw_accel_z_ms2,raw_gyro_x_degs,raw_gyro_y_degs,raw_gyro_z_degs,imu_type,imu_status_hex,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs
2026-05-26 15:21:52.870552,1779823312.870552,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.879944,1779823312.879944,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.890877,1779823312.890877,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.900346,1779823312.900346,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.910353,1779823312.910353,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.920477,1779823312.920477,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.929832,1779823312.929832,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.940962,1779823312.940962,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.949543,1779823312.949543,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.960014,1779823312.960014,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.971399,1779823312.971399,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.980008,1779823312.980008,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:52.993300,1779823312.993300,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.003566,1779823313.003566,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.012122,1779823313.012122,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.022590,1779823313.022590,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.031399,1779823313.031399,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.042764,1779823313.042764,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.053356,1779823313.053356,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.060553,1779823313.060553,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.070578,1779823313.070578,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.080311,1779823313.080311,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:21:53.092599,1779823313.092599,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
