sys_datetime,unix_timestamp,gps_week,gps_seconds,ins_status,pose_quality,ins_lat,ins_lon,ins_height_m,ins_undulation_m,roll_deg,pitch_deg,azimuth_deg,roll_sig_deg,pitch_sig_deg,azimuth_sig_deg,vel_n_ms,vel_e_ms,vel_u_ms,speed_2d_ms,vel_n_sig_ms,vel_e_sig_ms,vel_u_sig_ms,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs,veh_pitch_rate_rads,veh_roll_rate_rads,veh_yaw_rate_rads,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,imu_type,imu_status_hex,gnss_lat,gnss_lon,gnss_height_m,gnss_undulation_m,gnss_sol_status,gnss_pos_type,gnss_sol_quality,gnss_lat_sig_m,gnss_lon_sig_m,gnss_height_sig_m,gnss_num_svs,gnss_num_used,gnss_diff_age_s,gnss_sol_age_s,ext_pos_update,ext_vel_update,ext_att_update,ext_phase_update,ext_zero_vel,ext_wheel_sensor,ext_heading_update,ext_ins_enabled,ext_heading_align,spec_analysis_type,spec_band_id,spec_center_freq_hz,spec_bandwidth_hz,spec_power_dbm,spec_noise_dbm
2026-05-25 08:46:20.644009,1779713180.644009,2420,132399.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4774775,-1517700,164093923,14986,-13844,90813,61,02adfe00,43.51544148741,-79.68395206218,181.0113,-37.1,SOL_COMPUTED,SINGLE,good,1.5585,1.4801,3.1342,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:21.626916,1779713181.626916,2420,132400.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4691640,-1552130,164082671,36522,57499,79443,61,02a9fe00,43.51544496191,-79.68396364029,180.4028,-37.1,SOL_COMPUTED,SINGLE,good,1.5335,1.4564,3.0951,15,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:22.627677,1779713182.627677,2420,132401.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4709432,-1420811,164287004,3246,140327,82569,61,02a4fe00,43.51544784838,-79.68396695344,181.6664,-37.1,SOL_COMPUTED,SINGLE,good,1.6377,1.5171,3.2227,14,12,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:23.624572,1779713183.624572,2420,132402.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4810198,-1482037,164088197,-79624,214709,203847,61,02a0fe00,43.51545084733,-79.68397608193,180.8637,-37.1,SOL_COMPUTED,SINGLE,good,1.586,1.529,3.15,15,12,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:24.634612,1779713184.634612,2420,132403.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4657606,-1477053,164095721,-21694,62694,86832,61,029cfe00,43.51545263438,-79.68397707752,181.0334,-37.1,SOL_COMPUTED,SINGLE,good,1.584,1.5061,3.1479,16,12,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L5,1187.869,0.952,-57.84,-109.32
2026-05-25 08:46:25.631674,1779713185.631674,2420,132404.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5144611,-2039831,164371796,13710,15494,98543,61,0298fe00,43.51545884099,-79.68398534537,180.2001,-37.1,SOL_COMPUTED,SINGLE,good,1.6041,1.5241,3.1803,16,12,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L5,1187.869,0.952,-57.84,-109.32
2026-05-25 08:46:26.639171,1779713186.639171,2420,132405.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5258725,-1879150,164488447,-18133,27939,114190,61,0293fe00,43.51546050614,-79.68398726055,179.9093,-37.1,SOL_COMPUTED,SINGLE,good,1.59,1.5056,3.1747,16,12,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L5,1187.869,0.952,-57.84,-109.32
2026-05-25 08:46:27.620515,1779713187.620515,2420,132406.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5139174,-1634133,164382370,-32829,-48276,46568,61,028ffe00,43.51545234458,-79.68397418629,181.1112,-37.1,SOL_COMPUTED,SINGLE,good,1.586,1.4998,3.1606,16,12,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:28.622732,1779713188.622732,2420,132407.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4907034,-1540042,164255429,39282,24945,40768,61,028bfe00,43.51545508786,-79.68397876529,181.0624,-37.1,SOL_COMPUTED,SINGLE,good,1.5816,1.505,3.1572,16,12,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:29.640696,1779713189.640696,2420,132408.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023613,-1567023,164392313,-8877,-1716,79493,61,0286fe00,43.51545746197,-79.68398244845,181.0184,-37.1,SOL_COMPUTED,SINGLE,good,1.5843,1.5184,3.1647,16,12,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:30.627017,1779713190.627017,2420,132409.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4801719,-1449899,164261849,-9968,-51658,69113,61,0281fe00,43.5154537407,-79.68398369737,176.7198,-37.1,SOL_COMPUTED,SINGLE,good,1.5493,1.483,2.9226,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:31.633906,1779713191.633906,2420,132410.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909485,-1570068,164298516,8124,-50112,76290,61,027dfe00,43.5154246471,-79.68394414629,180.1585,-37.1,SOL_COMPUTED,SINGLE,good,1.4269,1.3644,2.8625,17,15,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:32.621202,1779713192.621202,2420,132411.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989191,-1650964,164309244,-28298,-29887,76898,61,0279fe00,43.51542537241,-79.6839447548,180.5079,-37.1,SOL_COMPUTED,SINGLE,good,1.4247,1.3688,2.8556,17,15,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:33.619442,1779713193.619442,2420,132412.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4969864,-1483469,164285249,21849,74324,132768,61,0275fe00,43.51542618365,-79.68394735699,180.6108,-37.1,SOL_COMPUTED,SINGLE,good,1.4236,1.3572,2.8573,17,15,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L5,1187.905,1.025,-59.94,-113.333
2026-05-25 08:46:34.617215,1779713194.617215,2420,132413.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4601462,-1399938,164151426,3339,282551,115126,61,0271fe00,43.5154262166,-79.68394765037,180.6146,-37.1,SOL_COMPUTED,SINGLE,good,1.4334,1.3887,2.8749,17,15,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L5,1187.905,1.025,-59.94,-113.333
2026-05-25 08:46:35.623979,1779713195.623979,2420,132414.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5890023,-1608512,164820509,-117682,14388,96513,61,026cfe00,43.51545077535,-79.68398034075,176.3055,-37.1,SOL_COMPUTED,SINGLE,good,1.5957,1.7656,3.0214,17,13,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L5,1187.905,1.025,-59.94,-113.333
2026-05-25 08:46:36.618181,1779713196.618181,2420,132415.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093815,-1353451,164384375,-62342,-93730,73299,61,0267fe00,43.51545396158,-79.68398752694,178.5562,-37.1,SOL_COMPUTED,SINGLE,good,1.5617,1.5313,2.9458,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:37.620214,1779713197.620214,2420,132416.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4737352,-1923518,164168735,3776,-67715,64388,61,0263fe00,43.51545130192,-79.68398305356,179.1327,-37.1,SOL_COMPUTED,SINGLE,good,1.5804,1.7271,2.9257,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:38.639723,1779713198.639723,2420,132417.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8932676,8096131,171593799,-39564537,7694050,-98414231,61,025ffe00,43.51545076797,-79.68398816759,179.1536,-37.1,SOL_COMPUTED,SINGLE,good,1.5821,1.7177,2.9158,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:39.620670,1779713199.620670,2420,132418.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35970121,-110893610,79450776,-106622100,111256534,13032881,61,025bfe00,43.5154537812,-79.6839939094,179.633,-37.1,SOL_COMPUTED,SINGLE,good,1.9865,1.7485,3.42,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:40.618094,1779713200.618094,2420,132419.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44687279,-153378961,49185620,65146074,83666845,-12028386,61,0256fe00,43.51549338234,-79.68401221546,186.295,-37.1,SOL_COMPUTED,SINGLE,good,1.5811,1.5242,2.9258,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:41.619172,1779713201.619172,2420,132420.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67875203,-129554370,81747521,75418579,45143275,-21217047,61,0252fe00,43.51545490819,-79.68400075358,180.1648,-37.1,SOL_COMPUTED,SINGLE,good,1.9025,1.5272,3.341,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:42.618348,1779713202.618348,2420,132421.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44136974,-100437587,122368145,61248648,131951313,12355374,61,024efe00,43.51544837615,-79.68398781616,179.4433,-37.1,SOL_COMPUTED,SINGLE,good,1.8992,1.5186,3.3363,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:43.618220,1779713203.618220,2420,132422.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33599296,-93038204,131526898,-8927304,8804161,13833293,61,0249fe00,43.51544412103,-79.68398111309,178.9085,-37.1,SOL_COMPUTED,SINGLE,good,1.8988,1.5145,3.3357,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:44.630863,1779713204.630863,2420,132423.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66615099,-108987366,105040960,-16637746,-17714947,28800897,61,0245fe00,43.51544775255,-79.68398397887,179.9459,-37.1,SOL_COMPUTED,SINGLE,good,1.8092,1.498,2.929,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:45.622336,1779713205.622336,2420,132424.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49325159,-85502404,131835519,315043536,154782385,-106937663,61,0241fe00,43.51544859883,-79.68398611127,179.8453,-37.1,SOL_COMPUTED,SINGLE,good,1.8085,1.4933,2.9279,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:46.625520,1779713206.625520,2420,132425.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93011613,-90699818,59176356,-156168090,-165886632,26236246,61,023dfe00,43.51544914784,-79.68398822179,179.6007,-37.1,SOL_COMPUTED,SINGLE,good,1.8079,1.4905,2.9277,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:47.636799,1779713207.636799,2420,132426.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120843426,-93066230,-48244575,-1152624,-46361878,-20234751,61,0239fe00,43.51545144332,-79.68398875464,179.6861,-37.1,SOL_COMPUTED,SINGLE,good,1.804,1.4831,2.9233,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:48.628970,1779713208.628970,2420,132427.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125035834,-95405906,-45994947,-33055,-2547694,-18260020,61,0234fe00,43.51544981644,-79.68398816543,179.286,-37.1,SOL_COMPUTED,SINGLE,good,1.8057,1.4814,2.9268,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:49.622790,1779713209.622790,2420,132428.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151069428,-76348406,-58511395,52351841,41724571,-84878773,61,0230fe00,43.51545058761,-79.68398984929,179.209,-37.1,SOL_COMPUTED,SINGLE,good,1.8048,1.4789,2.926,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
2026-05-25 08:46:50.618515,1779713210.618515,2420,132429.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163982018,-68953406,387223,114024624,165753082,-8389847,61,022bfe00,43.51545149404,-79.68399039044,179.0841,-37.1,SOL_COMPUTED,SINGLE,good,1.8108,1.4764,2.936,17,14,0.0,0.0,0,0,0,0,0,0,0,0,0,—,—,0.0,0.0,0.0,0.0
