sys_datetime,unix_timestamp,gps_week,gps_seconds,ins_status,pose_quality,ins_lat,ins_lon,ins_height_m,ins_undulation_m,roll_deg,pitch_deg,azimuth_deg,roll_sig_deg,pitch_sig_deg,azimuth_sig_deg,vel_n_ms,vel_e_ms,vel_u_ms,speed_2d_ms,vel_n_sig_ms,vel_e_sig_ms,vel_u_sig_ms,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs,veh_pitch_rate_rads,veh_roll_rate_rads,veh_yaw_rate_rads,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,imu_type,imu_status_hex,gnss_lat,gnss_lon,gnss_height_m,gnss_undulation_m,gnss_sol_status,gnss_pos_type,gnss_sol_quality,gnss_lat_sig_m,gnss_lon_sig_m,gnss_height_sig_m,gnss_num_svs,gnss_num_used,gnss_diff_age_s,gnss_sol_age_s,ext_pos_update,ext_vel_update,ext_att_update,ext_phase_update,ext_zero_vel,ext_wheel_sensor,ext_heading_update,ext_ins_enabled,ext_heading_align,spec_analysis_type,spec_band_id,spec_center_freq_hz,spec_bandwidth_hz,spec_power_dbm,spec_noise_dbm
2026-05-25 09:32:12.308300,1779715932.308300,2420,135143.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880179,-2626672,164409629,30901,161174,-6471,61,f0fefe00,43.5153831868,-79.68394967201,173.9926,-37.1,SOL_COMPUTED,SINGLE,good,1.734,1.8121,3.1535,14,13,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.51,2.197,-59.014,-112.561
2026-05-25 09:32:13.736761,1779715933.736761,2420,135144.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1104928,-2509291,164413267,14281,-43432,-2350,61,f0fefe00,43.51539208835,-79.68393165986,174.4694,-37.1,SOL_COMPUTED,SINGLE,good,1.8103,1.5866,3.2832,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.51,2.197,-59.014,-112.561
2026-05-25 09:32:15.082437,1779715935.082437,2420,135145.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-823974,-2526658,164292243,14359,-32548,21033,61,f0fdfe00,43.51538363353,-79.68393031187,175.4385,-37.1,SOL_COMPUTED,SINGLE,good,1.8014,1.5758,3.2781,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.51,2.197,-59.014,-112.561
2026-05-25 09:32:17.903915,1779715937.903915,2420,135149.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1082260,-2543681,164381242,14973,110266,4421,61,f0fafe00,43.51539449238,-79.68396294722,174.445,-37.1,SOL_COMPUTED,SINGLE,good,1.8097,1.626,3.2869,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.803,3.662,-56.945,-113.595
2026-05-25 09:32:19.971457,1779715939.971457,2420,135150.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-790962,-2609924,164234011,-738,-77871,-34630,61,f0fafe00,43.51539491074,-79.68396312932,174.4514,-37.1,SOL_COMPUTED,SINGLE,good,1.8057,1.6162,3.2843,16,13,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.803,3.662,-56.945,-113.595
2026-05-25 09:32:21.870514,1779715941.870514,2420,135151.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-913952,-2565398,164359024,27519,2243,15078,61,f0f9fe00,43.51539478367,-79.68396262094,174.5133,-37.1,SOL_COMPUTED,SINGLE,good,1.7976,1.597,3.2769,15,13,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.803,3.662,-56.945,-113.595
2026-05-25 09:32:23.807024,1779715943.807024,2420,135152.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-910491,-2583040,164345688,20469,80581,4632,61,f0f9fe00,43.51539417754,-79.68396080742,174.5766,-37.1,SOL_COMPUTED,SINGLE,good,1.7969,1.5937,3.2782,15,13,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.656,1.758,-59.891,-114.583
2026-05-25 09:32:25.568320,1779715945.568320,2420,135153.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-873213,-2550445,164324003,29863,51846,-34328,61,f0f8fe00,43.51539256357,-79.68395721328,174.7553,-37.1,SOL_COMPUTED,SINGLE,good,1.7992,1.6003,3.2779,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.656,1.758,-59.891,-114.583
2026-05-25 09:32:27.179034,1779715947.179034,2420,135154.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1124025,-2595194,164423944,49200,-96114,-17506,61,f0f7fe00,43.51538726164,-79.68395973984,175.3358,-37.1,SOL_COMPUTED,SINGLE,good,1.7763,1.5109,3.2669,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.656,1.758,-59.891,-114.583
2026-05-25 09:32:29.080257,1779715949.080257,2420,135155.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-874144,-2549480,164371865,31772,49702,-12267,61,f0f6fe00,43.51538615179,-79.68395874126,175.4693,-37.1,SOL_COMPUTED,SINGLE,good,1.7747,1.5059,3.2645,16,14,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1237.363,1.904,-59.423,-113.278
