sys_datetime,unix_timestamp,gps_week,gps_seconds,ins_status,pose_quality,ins_lat,ins_lon,ins_height_m,ins_undulation_m,roll_deg,pitch_deg,azimuth_deg,roll_sig_deg,pitch_sig_deg,azimuth_sig_deg,vel_n_ms,vel_e_ms,vel_u_ms,speed_2d_ms,vel_n_sig_ms,vel_e_sig_ms,vel_u_sig_ms,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs,veh_pitch_rate_rads,veh_roll_rate_rads,veh_yaw_rate_rads,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,imu_type,imu_status_hex,gnss_lat,gnss_lon,gnss_height_m,gnss_undulation_m,gnss_sol_status,gnss_pos_type,gnss_sol_quality,gnss_lat_sig_m,gnss_lon_sig_m,gnss_height_sig_m,gnss_num_svs,gnss_num_used,gnss_diff_age_s,gnss_sol_age_s,ext_pos_update,ext_vel_update,ext_att_update,ext_phase_update,ext_zero_vel,ext_wheel_sensor,ext_heading_update,ext_ins_enabled,ext_heading_align,spec_analysis_type,spec_band_id,spec_center_freq_hz,spec_bandwidth_hz,spec_power_dbm,spec_noise_dbm
2026-05-25 10:46:21.022393,1779720381.022393,2420,139599.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86934265,-3035205,121086648,-2268387,-286459180,5815631,61,ed44fe00,43.51534072732,-79.6839101814,170.4455,-37.1,SOL_COMPUTED,SINGLE,good,1.5082,1.3423,2.3209,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1226.011,6.152,-59.353,-123.184
2026-05-25 10:46:22.024841,1779720382.024841,2420,139600.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39645380,-10640676,156003301,16785889,563413457,25230934,61,ed43fe00,43.51533955929,-79.68390949407,170.6351,-37.1,SOL_COMPUTED,SINGLE,good,1.5132,1.3486,2.3331,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1226.011,6.152,-59.353,-123.184
2026-05-25 10:46:23.024215,1779720383.024215,2420,139601.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64505647,-4074637,133506111,10613406,277151290,17138146,61,ed43fe00,43.51533922768,-79.68390989121,170.7606,-37.1,SOL_COMPUTED,SINGLE,good,1.5156,1.3455,2.3265,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.146,4.907,-60.777,-125.373
2026-05-25 10:46:24.020828,1779720384.020828,2420,139602.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59150820,-4435123,136498025,9447618,270543556,14634502,61,ed44fe00,43.51533958938,-79.68390926628,170.8086,-37.1,SOL_COMPUTED,SINGLE,good,1.5209,1.3423,2.3214,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.146,4.907,-60.777,-125.373
2026-05-25 10:46:25.028130,1779720385.028130,2420,139603.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30785034,-3470648,156201014,1243267,75224240,221105,61,ed43fe00,43.51534515078,-79.6839111072,170.4491,-37.1,SOL_COMPUTED,SINGLE,good,1.603,1.375,2.3533,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.146,4.907,-60.777,-125.373
2026-05-25 10:46:26.022891,1779720386.022891,2420,139604.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13587693,-7611116,176476180,-147118645,-95964833,-54200949,61,ed43fe00,43.51535313722,-79.68391506212,169.9038,-37.1,SOL_COMPUTED,SINGLE,good,1.72,1.4169,2.3911,18,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1226.853,9.155,-57.611,-120.01
2026-05-25 10:46:27.027238,1779720387.027238,2420,139605.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22311722,4412661,221877275,81483017,2732651,-3844401,61,ed43fe00,43.51535331658,-79.68391423968,169.969,-37.1,SOL_COMPUTED,SINGLE,good,1.7229,1.4245,2.4008,18,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1226.853,9.155,-57.611,-120.01
2026-05-25 10:46:28.026999,1779720388.026999,2420,139606.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41180670,15306987,233285959,-62158768,-11548834,19787813,61,ed43fe00,43.51532469354,-79.68389506351,172.2388,-37.1,SOL_COMPUTED,SINGLE,good,1.5701,1.3578,2.3388,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1226.853,9.155,-57.611,-120.01
2026-05-25 10:46:29.023218,1779720389.023218,2420,139607.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35138415,9957775,205775436,42127948,46124094,2113307,61,ed43fe00,43.51533136087,-79.68389859398,171.7856,-37.1,SOL_COMPUTED,SINGLE,good,1.5639,1.3584,2.3391,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1224.29,7.983,-58.537,-124.532
2026-05-25 10:46:30.024117,1779720390.024117,2420,139608.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24970740,20943268,169733218,-53392230,125885058,-4150224,61,ed43fe00,43.51533145961,-79.68389738328,171.8546,-37.1,SOL_COMPUTED,SINGLE,good,1.5622,1.371,2.3573,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1224.29,7.983,-58.537,-124.532
2026-05-25 10:46:31.022862,1779720391.022862,2420,139609.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998432,-3658334,163833684,843213,-1172837,-195867,61,ed43fe00,43.5153338148,-79.68389898063,171.7362,-37.1,SOL_COMPUTED,SINGLE,good,1.5574,1.41,2.3948,19,18,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1224.29,7.983,-58.537,-124.532
2026-05-25 10:46:32.022302,1779720392.022302,2420,139610.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-605681,-3939588,164357876,-53528,242109,9281,61,ed42fe00,43.51532409196,-79.68388591891,172.8641,-37.1,SOL_COMPUTED,SINGLE,good,1.616,1.5106,2.5097,18,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1231.431,1.904,-63.565,-119.58
2026-05-25 10:46:33.022259,1779720393.022259,2420,139611.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-607020,-3836220,164202319,65583,-5239,-14306,61,ed42fe00,43.51531181447,-79.68387052938,174.1828,-37.1,SOL_COMPUTED,SINGLE,good,1.5694,1.4871,2.4841,18,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1231.431,1.904,-63.565,-119.58
2026-05-25 10:46:34.028720,1779720394.028720,2420,139612.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-994023,-3917843,164460359,-14434,223852,632,61,ed42fe00,43.5153145705,-79.68374698855,172.4466,-37.1,SOL_COMPUTED,SINGLE,good,1.5733,1.6812,2.497,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1231.431,1.904,-63.565,-119.58
2026-05-25 10:46:35.022553,1779720395.022553,2420,139613.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-809148,-3918665,164332932,108499,-145478,-24291,61,ed42fe00,43.515325615,-79.68376372135,171.4131,-37.1,SOL_COMPUTED,SINGLE,good,1.5755,1.6878,2.4984,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.256,28.711,-52.16,-117.256
2026-05-25 10:46:36.027102,1779720396.027102,2420,139614.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-785851,-3982250,164326181,71132,104226,-54731,61,ed42fe00,43.51532675789,-79.68376311338,171.1878,-37.1,SOL_COMPUTED,SINGLE,good,1.5932,1.7089,2.5074,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.256,28.711,-52.16,-117.256
2026-05-25 10:46:37.022243,1779720397.022243,2420,139615.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-777211,-3896336,164327300,50458,47790,-32191,61,ed42fe00,43.5153280043,-79.68376365908,170.989,-37.1,SOL_COMPUTED,SINGLE,good,1.586,1.699,2.5011,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.256,28.711,-52.16,-117.256
2026-05-25 10:46:38.021688,1779720398.021688,2420,139616.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-903478,-3939351,164384971,22936,86930,-47177,61,ed42fe00,43.51533239841,-79.68376889157,170.486,-37.1,SOL_COMPUTED,SINGLE,good,1.5805,1.6929,2.497,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1229.087,33.105,-50.157,-119.052
2026-05-25 10:46:39.032835,1779720399.032835,2420,139617.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-834652,-3828208,164323971,52777,27565,-6787,61,ed42fe00,43.51533569534,-79.68377214373,170.0671,-37.1,SOL_COMPUTED,SINGLE,good,1.581,1.6933,2.501,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1229.087,33.105,-50.157,-119.052
2026-05-25 10:46:40.021983,1779720400.021983,2420,139618.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-880523,-3938038,164312485,54501,78095,-40782,61,ed42fe00,43.51533576634,-79.68377057455,169.9818,-37.1,SOL_COMPUTED,SINGLE,good,1.5739,1.6836,2.4926,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1229.087,33.105,-50.157,-119.052
2026-05-25 10:46:41.027174,1779720401.027174,2420,139619.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-866296,-3951916,164349694,56683,83478,-552,61,ed42fe00,43.51533688755,-79.68377023603,169.7668,-37.1,SOL_COMPUTED,SINGLE,good,1.5605,1.6662,2.487,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.292,11.792,-56.183,-119.636
2026-05-25 10:46:42.028808,1779720402.028808,2420,139620.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-835104,-3905077,164406963,63507,75165,-28662,61,ed41fe00,43.51533484798,-79.68376492205,169.8834,-37.1,SOL_COMPUTED,SINGLE,good,1.5511,1.6538,2.4792,18,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.292,11.792,-56.183,-119.636
2026-05-25 10:46:43.026043,1779720403.026043,2420,139621.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-841753,-3991601,164385051,66193,53558,12018,61,ed42fe00,43.51533161871,-79.68377043323,170.3224,-37.1,SOL_COMPUTED,SINGLE,good,1.3077,1.6225,2.2389,18,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.292,11.792,-56.183,-119.636
2026-05-25 10:46:44.022912,1779720404.022912,2420,139622.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-784445,-4019843,164294798,38307,68953,-6590,61,ed42fe00,43.51533292649,-79.68377223067,170.1114,-37.1,SOL_COMPUTED,SINGLE,good,1.3015,1.5989,2.2388,18,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1228.867,7.031,-58.243,-118.383
2026-05-25 10:46:45.025768,1779720405.025768,2420,139623.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-838530,-3962602,164306456,51881,61751,-40605,61,ed41fe00,43.51534152134,-79.68376858765,168.9446,-37.1,SOL_COMPUTED,SINGLE,good,1.5539,1.5676,2.4346,19,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1228.867,7.031,-58.243,-118.383
2026-05-25 10:46:46.025704,1779720406.025704,2420,139624.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-790047,-3900216,164398722,26030,58673,-19696,61,ed41fe00,43.51534157369,-79.68376387133,168.9799,-37.1,SOL_COMPUTED,SINGLE,good,1.5555,1.5541,2.4281,19,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1228.867,7.031,-58.243,-118.383
2026-05-25 10:46:47.025369,1779720407.025369,2420,139625.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-855219,-3919596,164362217,39368,62772,-10634,61,ed42fe00,43.51534063073,-79.68374961866,169.724,-37.1,SOL_COMPUTED,SINGLE,good,1.5461,1.522,2.4123,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.769,29.883,-50.973,-117.58
2026-05-25 10:46:48.027193,1779720408.027193,2420,139626.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-884348,-3988580,164381518,96350,56706,-29784,61,ed41fe00,43.51534490723,-79.6837589206,168.8153,-37.1,SOL_COMPUTED,SINGLE,good,1.5756,1.5805,2.4429,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.769,29.883,-50.973,-117.58
2026-05-25 10:46:49.023224,1779720409.023224,2420,139627.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-927989,-3982046,164314396,87606,47588,17300,61,ed41fe00,43.5153447797,-79.68378593593,172.2282,-37.1,SOL_COMPUTED,SINGLE,good,1.5738,1.5903,2.4624,19,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1227.769,29.883,-50.973,-117.58
2026-05-25 10:46:50.025592,1779720410.025592,2420,139628.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-794149,-3975237,164293928,102073,17515,-20823,61,ed41fe00,43.51534378045,-79.68377475591,172.992,-37.1,SOL_COMPUTED,SINGLE,good,1.558,1.54,2.4398,20,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1224.473,23.73,-53.236,-118.461
2026-05-25 10:46:51.022539,1779720411.022539,2420,139629.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-797572,-3888125,164333175,24771,48195,-33795,61,ed41fe00,43.51534222136,-79.68376587243,173.5734,-37.1,SOL_COMPUTED,SINGLE,good,1.5492,1.512,2.4281,20,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1224.473,23.73,-53.236,-118.461
2026-05-25 10:46:52.026047,1779720412.026047,2420,139630.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-891434,-3959218,164388622,102284,42215,-7312,61,ed41fe00,43.51534281369,-79.68377840401,172.6604,-37.1,SOL_COMPUTED,SINGLE,good,1.5542,1.5213,2.4331,20,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1224.473,23.73,-53.236,-118.461
2026-05-25 10:46:53.027636,1779720413.027636,2420,139631.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-855558,-3959405,164342606,55028,59013,-10906,61,ed41fe00,43.51534288802,-79.68378862854,171.8561,-37.1,SOL_COMPUTED,SINGLE,good,1.5691,1.5581,2.4557,20,16,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1225.205,27.393,-51.38,-119.414
2026-05-25 10:46:54.022654,1779720414.022654,2420,139632.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-844061,-3880853,164357219,58312,45471,3705,61,ed41fe00,43.51531694083,-79.68383887662,178.6189,-37.1,SOL_COMPUTED,SINGLE,good,1.5297,1.3879,2.3721,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1225.205,27.393,-51.38,-119.414
2026-05-25 10:46:55.025256,1779720415.025256,2420,139633.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-820276,-3966522,164311108,59597,82932,-27289,61,ed41fe00,43.5153168977,-79.68383891156,178.5839,-37.1,SOL_COMPUTED,SINGLE,good,1.5307,1.3923,2.3778,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1225.205,27.393,-51.38,-119.414
2026-05-25 10:46:56.023335,1779720416.023335,2420,139634.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-827333,-4018684,164379409,37434,62477,-17175,61,ed41fe00,43.51531741548,-79.68384205641,178.4123,-37.1,SOL_COMPUTED,SINGLE,good,1.5191,1.3844,2.3694,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1233.665,11.206,-54.824,-117.782
2026-05-25 10:46:57.031982,1779720417.031982,2420,139635.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-925481,-3933574,164317228,71093,70379,-9388,61,ed41fe00,43.51531969738,-79.68384528827,178.0145,-37.1,SOL_COMPUTED,SINGLE,good,1.5193,1.3861,2.3712,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1233.665,11.206,-54.824,-117.782
2026-05-25 10:46:58.024446,1779720418.024446,2420,139636.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-809290,-3966352,164336341,101942,35445,14967,61,ed40fe00,43.51531602324,-79.68384282783,178.2118,-37.1,SOL_COMPUTED,SINGLE,good,1.5188,1.3773,2.3636,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1233.665,11.206,-54.824,-117.782
2026-05-25 10:46:59.024873,1779720419.024873,2420,139637.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-767600,-3914179,164337223,51879,37801,-19410,61,ed40fe00,43.51531677405,-79.68384710869,177.1641,-37.1,SOL_COMPUTED,SINGLE,good,1.5336,1.4132,2.401,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1228.501,3.076,-62.245,-124.343
2026-05-25 10:47:00.024553,1779720420.024553,2420,139638.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-811277,-3906925,164369015,27993,30014,-6233,61,ed40fe00,43.51531292015,-79.6838348743,178.6051,-37.1,SOL_COMPUTED,SINGLE,good,1.5248,1.3848,2.3718,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1228.501,3.076,-62.245,-124.343
2026-05-25 10:47:01.024245,1779720421.024245,2420,139639.0,,,,,,,,,,,,,,,,0.0000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-754145,-3924305,164364427,64535,70697,-15768,61,ed40fe00,43.51531476924,-79.68383969986,177.9378,-37.1,SOL_COMPUTED,SINGLE,good,1.5286,1.4009,2.3904,20,17,0.0,0.0,0,0,0,0,0,0,0,0,0,SPECTRUMANALYSIS,L2,1228.501,3.076,-62.245,-124.343
