sys_datetime,unix_timestamp,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,imu_type,imu_status_hex,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs
2026-05-25 08:38:18.250974,1779712698.250974,2003550,-1926636,164414099,43702,-130888,116122,61,0d99fe00,,,,,,
2026-05-25 08:38:18.251500,1779712698.251500,2088044,-1712973,164243252,40370,-13797,115552,61,0d99fe00,,,,,,
2026-05-25 08:38:18.252077,1779712698.252077,1942708,-1817819,164346314,2631,-136150,29912,61,0d99fe00,,,,,,
2026-05-25 08:38:18.252664,1779712698.252664,2009449,-1565473,164265100,50508,-65801,19771,61,0d99fe00,,,,,,
2026-05-25 08:38:18.253303,1779712698.253303,1937251,-1706226,164368240,55918,-191740,10391,61,0d99fe00,,,,,,
2026-05-25 08:38:18.253854,1779712698.253854,2270522,-1623965,164348148,87950,-90042,61073,61,0d99fe00,,,,,,
2026-05-25 08:38:18.254423,1779712698.254423,2154951,-1710167,164323833,5521,-152158,53253,61,0d99fe00,,,,,,
2026-05-25 08:38:18.254960,1779712698.254960,2406833,-1781927,164540218,29200,-20696,124669,61,0d99fe00,,,,,,
2026-05-25 08:38:18.255541,1779712698.255541,2066399,-1784635,164419625,-6727,-23471,126817,61,0d99fe00,,,,,,
2026-05-25 08:38:18.256126,1779712698.256126,2245988,-1801994,164332784,12757,-2579,112668,61,0d99fe00,,,,,,
2026-05-25 08:38:18.256685,1779712698.256685,1891290,-1705590,164213470,20254,-6957,81043,61,0d99fe00,,,,,,
2026-05-25 08:38:18.257220,1779712698.257220,2049949,-1604062,164168806,20996,-74192,77381,61,0d99fe00,,,,,,
2026-05-25 08:38:18.257823,1779712698.257823,2324280,41018,164073778,-604471,-463239,-522082,61,0d99fe00,,,,,,
2026-05-25 08:38:18.258400,1779712698.258400,2092883,-4353486,164485625,-233318,-106990,-175192,61,0d99fe00,,,,,,
2026-05-25 08:38:18.258966,1779712698.258966,1913441,950688,163865900,-102181,-134682,-139159,61,0d99fe00,,,,,,
2026-05-25 08:38:18.259553,1779712698.259553,2435083,-5267399,164431216,271588,-461909,410730,61,0d98fe00,,,,,,
2026-05-25 08:38:18.260158,1779712698.260158,2411108,1709745,164220886,372528,131237,428377,61,0d98fe00,,,,,,
2026-05-25 08:38:18.260741,1779712698.260741,2636537,-4573223,164410225,-199825,-463790,43417,61,0d98fe00,,,,,,
2026-05-25 08:38:18.261342,1779712698.261342,2766113,158715,164437060,158804,727844,299229,61,0d98fe00,,,,,,
2026-05-25 08:38:18.262076,1779712698.262076,1649501,-2838818,164920271,-350089,30275,-95312,61,0d98fe00,,,,,,
2026-05-25 08:38:18.262803,1779712698.262803,2828038,-170568,164233974,37126,436689,-129903,61,0d98fe00,,,,,,
2026-05-25 08:38:18.263591,1779712698.263591,1414306,-2277262,164972187,-200355,-12558,-330060,61,0d98fe00,,,,,,
2026-05-25 08:38:18.264352,1779712698.264352,1874333,-1116077,163551922,155703,111472,-109143,61,0d98fe00,,,,,,
2026-05-25 08:38:18.264920,1779712698.264920,732725,-3072203,164721091,177704,-264837,-56644,61,0d98fe00,,,,,,
2026-05-25 08:38:18.265463,1779712698.265463,1328900,-1999311,163676007,453046,-163889,175159,61,0d98fe00,,,,,,
2026-05-25 08:38:18.265986,1779712698.265986,1397971,-2545877,164055624,299168,-483506,101461,61,0d98fe00,,,,,,
2026-05-25 08:38:18.266565,1779712698.266565,2288189,-1365313,163824375,105787,-405259,75153,61,0d98fe00,,,,,,
2026-05-25 08:38:18.267095,1779712698.267095,2331869,-1340825,163992563,-195649,-608258,-222481,61,0d98fe00,,,,,,
2026-05-25 08:38:18.267646,1779712698.267646,2677219,-467576,164646656,-274356,-631289,-405932,61,0d98fe00,,,,,,
2026-05-25 08:38:18.268261,1779712698.268261,2710327,-454009,164399543,-289938,-608905,-531836,61,0d98fe00,,,,,,
2026-05-25 08:38:18.268975,1779712698.268975,3014979,-518117,164693816,-342331,-556036,-508236,61,0d98fe00,,,,,,
2026-05-25 08:38:18.269718,1779712698.269718,3062678,-1057539,164487099,-392465,-248546,-339572,61,0d98fe00,,,,,,
2026-05-25 08:38:18.270490,1779712698.270490,2916106,-1588633,164351394,-476615,-113145,-251779,61,0d98fe00,,,,,,
2026-05-25 08:38:18.271191,1779712698.271191,2253573,-2083234,164289075,-508307,48434,-196966,61,0d98fe00,,,,,,
2026-05-25 08:38:18.271969,1779712698.271969,1566905,-2413931,163878408,-515711,-152336,-355857,61,0d98fe00,,,,,,
2026-05-25 08:38:18.272746,1779712698.272746,1121006,-1984302,163969887,-455804,-383540,-596551,61,0d98fe00,,,,,,
2026-05-25 08:38:18.273524,1779712698.273524,1588196,-2333381,164082101,-373126,-502615,-685582,61,0d98fe00,,,,,,
2026-05-25 08:38:18.274302,1779712698.274302,2246221,-2037909,164482250,-287450,-309911,-590053,61,0d98fe00,,,,,,
2026-05-25 08:38:18.275013,1779712698.275013,3031206,-2677449,164937612,-289938,-54215,-376187,61,0d98fe00,,,,,,
2026-05-25 08:38:18.275815,1779712698.275815,3299240,-1849112,164983354,-270866,346688,-52466,61,0d97fe00,,,,,,
2026-05-25 08:38:18.276658,1779712698.276658,2913612,-1806161,164772848,-292311,593860,120250,61,0d97fe00,,,,,,
2026-05-25 08:38:18.277230,1779712698.277230,2023917,-1269670,164202611,-219833,672002,169918,61,0d97fe00,,,,,,
2026-05-25 08:38:18.277825,1779712698.277825,1070083,-1184320,163823053,-227276,397076,-46705,61,0d97fe00,,,,,,
2026-05-25 08:38:18.278391,1779712698.278391,555258,-1538812,163642863,-156624,-202368,-301896,61,0d97fe00,,,,,,
2026-05-25 08:38:18.278969,1779712698.278969,1033053,-1906369,163899647,-105956,-477202,-352928,61,0d97fe00,,,,,,
2026-05-25 08:38:18.279549,1779712698.279549,1330188,-2710047,164010754,-19014,-613686,-215586,61,0d97fe00,,,,,,
2026-05-25 08:38:18.280081,1779712698.280081,2457990,-2553837,164291166,70496,-458081,20807,61,0d97fe00,,,,,,
2026-05-25 08:38:18.280647,1779712698.280647,2307646,-2135268,164238552,144079,-359184,34650,61,0d97fe00,,,,,,
2026-05-25 08:38:18.281199,1779712698.281199,2261692,-1342218,164332869,171769,-603098,-266736,61,0d97fe00,,,,,,
2026-05-25 08:38:18.281773,1779712698.281773,2174694,-752466,164449403,42496,-614668,-578514,61,0d97fe00,,,,,,
2026-05-25 08:38:18.282329,1779712698.282329,2348907,-623055,164337429,-153008,-678123,-800044,61,0d97fe00,,,,,,
2026-05-25 08:38:18.282960,1779712698.282960,2790192,-1218757,164736573,-357375,-481412,-724822,61,0d97fe00,,,,,,
2026-05-25 08:38:18.283551,1779712698.283551,2642038,-1728664,164635448,-421096,-368664,-506058,61,0d97fe00,,,,,,
2026-05-25 08:38:18.284102,1779712698.284102,1970337,-1942541,164570211,-441631,-521578,-457961,61,0d97fe00,,,,,,
2026-05-25 08:38:18.284686,1779712698.284686,1708804,-2056439,164273606,-413350,-521612,-412543,61,0d97fe00,,,,,,
2026-05-25 08:38:18.285248,1779712698.285248,1007229,-2466846,163770104,-271857,-596757,-471176,61,0d96fe00,,,,,,
2026-05-25 08:38:18.285828,1779712698.285828,1830000,-3071477,164309276,-104153,-539525,-356800,61,0d96fe00,,,,,,
2026-05-25 08:38:18.286396,1779712698.286396,2091503,-3237997,164374461,206575,-527214,-220590,61,0d96fe00,,,,,,
2026-05-25 08:38:18.286950,1779712698.286950,3323362,-2844027,165030363,339768,-312224,101980,61,0d96fe00,,,,,,
2026-05-25 08:38:18.287528,1779712698.287528,3140176,-1627399,164466157,457905,-82240,410240,61,0d96fe00,,,,,,
2026-05-25 08:38:18.288071,1779712698.288071,2471194,-948726,164355082,376684,57372,503986,61,0d97fe00,,,,,,
2026-05-25 08:38:18.288645,1779712698.288645,2053256,403171,164181148,143720,-27302,325131,61,0d96fe00,,,,,,
2026-05-25 08:38:18.289170,1779712698.289170,1767863,273548,163817337,38758,-321321,-109803,61,0d96fe00,,,,,,
2026-05-25 08:38:18.289731,1779712698.289731,2365288,-69755,164385090,-117226,-558221,-466220,61,0d96fe00,,,,,,
2026-05-25 08:38:18.290270,1779712698.290270,2376278,-1884531,164155810,-131472,-576481,-480769,61,0d96fe00,,,,,,
2026-05-25 08:38:18.290830,1779712698.290830,2364730,-2654748,164696908,-163817,-434110,-273070,61,0d96fe00,,,,,,
2026-05-25 08:38:18.291373,1779712698.291373,2341908,-2486902,164194323,444,-428128,-176767,61,0d96fe00,,,,,,
2026-05-25 08:38:18.291911,1779712698.291911,1826702,-2798692,164162912,173881,-357753,-63116,61,0d96fe00,,,,,,
2026-05-25 08:38:18.292460,1779712698.292460,1559661,-2124809,163829618,401428,-683164,-220052,61,0d96fe00,,,,,,
2026-05-25 08:38:18.293004,1779712698.293004,2038666,-1952809,164234416,336037,-645550,-263260,61,0d96fe00,,,,,,
2026-05-25 08:38:18.293570,1779712698.293570,2472104,-1222017,164246656,448354,-907721,-436728,61,0d96fe00,,,,,,
2026-05-25 08:38:18.294105,1779712698.294105,3019771,-1755526,164976566,318828,-730290,-288257,61,0d96fe00,,,,,,
2026-05-25 08:38:18.294661,1779712698.294661,2783565,-1607804,165063440,319694,-318857,-59801,61,0d96fe00,,,,,,
2026-05-25 08:38:18.295184,1779712698.295184,2351038,-1784761,164681595,327218,24039,63499,61,0d96fe00,,,,,,
2026-05-25 08:38:18.295735,1779712698.295735,1916795,-1775179,164923381,73580,137955,-43297,61,0d96fe00,,,,,,
2026-05-25 08:38:18.296259,1779712698.296259,1379863,-1935173,163849519,22344,9880,-372961,61,0d96fe00,,,,,,
2026-05-25 08:38:18.296799,1779712698.296799,1194096,-2319153,164087294,-125742,-417834,-820643,61,0d96fe00,,,,,,
2026-05-25 08:38:18.297342,1779712698.297342,1847271,-3032885,164306745,-60024,-58678,-641361,61,0d96fe00,,,,,,
2026-05-25 08:38:18.297893,1779712698.297893,1637242,-2267757,164337279,-14860,-240950,-588477,61,0d96fe00,,,,,,
2026-05-25 08:38:18.298596,1779712698.298596,2084329,-2719522,163925178,425906,-262821,-433542,61,0d95fe00,,,,,,
2026-05-25 08:38:18.299116,1779712698.299116,2726151,-622329,164272093,385844,-342720,-380204,61,0d96fe00,,,,,,
2026-05-25 08:38:18.299685,1779712698.299685,1514280,-1391942,163817709,389884,-62637,-405938,61,0d96fe00,,,,,,
2026-05-25 08:38:18.300208,1779712698.300208,4369774,145981,165277072,-15736,-57839,-240421,61,0d96fe00,,,,,,
2026-05-25 08:38:18.300736,1779712698.300736,1812719,-1177972,164730779,-175807,331349,-90873,61,0d95fe00,,,,,,
2026-05-25 08:38:18.301268,1779712698.301268,4229065,-1502280,165557689,-591986,-27459,-198780,61,0d95fe00,,,,,,
2026-05-25 08:38:18.301808,1779712698.301808,2018659,-1981979,164100376,-586986,943430,128590,61,0d95fe00,,,,,,
2026-05-25 08:38:18.302339,1779712698.302339,3185612,-1832297,163910315,-814625,474388,210145,61,0d96fe00,,,,,,
2026-05-25 08:38:18.302867,1779712698.302867,1164710,-1893872,163806283,-539773,670309,455441,61,0d95fe00,,,,,,
2026-05-25 08:38:18.303413,1779712698.303413,1634553,-1947507,163461664,-399859,123639,300749,61,0d96fe00,,,,,,
2026-05-25 08:38:18.303935,1779712698.303935,1981908,-1929885,164680809,-178622,267662,778405,61,0d95fe00,,,,,,
2026-05-25 08:38:18.304459,1779712698.304459,2603869,-1130209,163956123,-201704,-204299,457504,61,0d95fe00,,,,,,
2026-05-25 08:38:18.304986,1779712698.304986,2880175,-1720938,164582385,-125881,-113989,226192,61,0d95fe00,,,,,,
2026-05-25 08:38:18.305510,1779712698.305510,2008426,-31409,164031279,-346932,-121040,-30574,61,0d95fe00,,,,,,
2026-05-25 08:38:18.306015,1779712698.306015,1941722,-1426464,163718796,14938,-209756,117706,61,0d95fe00,,,,,,
2026-05-25 08:38:18.306558,1779712698.306558,1510355,-628074,164155211,19199,-559279,43338,61,0d95fe00,,,,,,
2026-05-25 08:38:18.307104,1779712698.307104,1613712,-1851631,163717250,75462,-672770,-106580,61,0d95fe00,,,,,,
2026-05-25 08:38:18.307654,1779712698.307654,1661937,-2654785,164629219,-52221,-829753,-243099,61,0d94fe00,,,,,,
2026-05-25 08:38:18.308180,1779712698.308180,2112801,-3186234,164501220,-113936,-707104,-287653,61,0d95fe00,,,,,,
2026-05-25 08:38:18.308735,1779712698.308735,2213182,-3328724,164511033,-53554,-775807,-298637,61,0d95fe00,,,,,,
2026-05-25 08:38:18.309271,1779712698.309271,2425848,-2946838,164519852,142169,-475104,-88746,61,0d95fe00,,,,,,
2026-05-25 08:38:18.309771,1779712698.309771,2593944,-2363053,164098589,435601,-248179,168851,61,0d95fe00,,,,,,
2026-05-25 08:38:18.310288,1779712698.310288,2950027,-1650587,164901497,504926,23198,357019,61,0d94fe00,,,,,,
2026-05-25 08:38:18.310789,1779712698.310789,3237087,-1130929,164602267,586144,300827,461993,61,0d94fe00,,,,,,
2026-05-25 08:38:18.311298,1779712698.311298,2954620,-811796,164985077,453075,505108,464973,61,0d94fe00,,,,,,
2026-05-25 08:38:18.311827,1779712698.311827,2378523,-706416,164387508,323935,702418,405272,61,0d95fe00,,,,,,
2026-05-25 08:38:18.312337,1779712698.312337,1845889,-754357,163781352,163095,486282,231004,61,0d95fe00,,,,,,
2026-05-25 08:38:18.312842,1779712698.312842,1435721,-1130334,163684533,138108,289154,77247,61,0d94fe00,,,,,,
2026-05-25 08:38:18.313352,1779712698.313352,1649177,-2056335,163507232,177301,26611,77808,61,0d94fe00,,,,,,
2026-05-25 08:38:18.313880,1779712698.313880,2042194,-2658231,164346371,287436,-33177,183008,61,0d94fe00,,,,,,
2026-05-25 08:38:18.314396,1779712698.314396,2649785,-2907925,164475497,309807,63520,356745,61,0d94fe00,,,,,,
2026-05-25 08:38:18.314898,1779712698.314898,2596609,-2745800,164762631,331186,138206,525803,61,0d94fe00,,,,,,
2026-05-25 08:38:18.315418,1779712698.315418,2385687,-2108486,164747295,279243,397883,676077,61,0d94fe00,,,,,,
2026-05-25 08:38:18.315918,1779712698.315918,2135046,-1320414,164314858,133706,264773,552626,61,0d94fe00,,,,,,
2026-05-25 08:38:18.316419,1779712698.316419,2328943,-800516,164373693,9726,372742,459467,61,0d94fe00,,,,,,
2026-05-25 08:38:18.316947,1779712698.316947,2236495,-651385,163944492,-151733,73212,178684,61,0d94fe00,,,,,,
2026-05-25 08:38:18.317465,1779712698.317465,2362383,-1081198,164216710,-162833,70805,115666,61,0d94fe00,,,,,,
2026-05-25 08:38:18.317969,1779712698.317969,2425724,-1473098,164354474,-96475,94136,197392,61,0d94fe00,,,,,,
2026-05-25 08:38:18.318525,1779712698.318525,2304989,-2022960,164397796,98299,467956,454961,61,0d94fe00,,,,,,
2026-05-25 08:38:18.319133,1779712698.319133,2482650,-2432720,164479276,190280,575957,586170,61,0d94fe00,,,,,,
2026-05-25 08:38:18.319690,1779712698.319690,1728533,-2860542,164526659,170803,864962,641438,61,0d94fe00,,,,,,
2026-05-25 08:38:18.320315,1779712698.320315,2656957,-2662502,164696725,51571,812822,611358,61,0d94fe00,,,,,,
2026-05-25 08:38:18.320863,1779712698.320863,2033678,-2583762,164436280,96621,1032424,627273,61,0d94fe00,,,,,,
2026-05-25 08:38:18.321405,1779712698.321405,2707083,-2281107,164281927,237245,1001292,739689,61,0d94fe00,,,,,,
2026-05-25 08:38:18.321952,1779712698.321952,1730013,-1071410,163980112,394733,975699,707591,61,0d94fe00,,,,,,
2026-05-25 08:38:18.322545,1779712698.322545,1888054,-1310848,164268183,389390,686737,655529,61,0d94fe00,,,,,,
2026-05-25 08:38:18.323063,1779712698.323063,527757,-553555,163812561,365029,443795,338866,61,0d94fe00,,,,,,
2026-05-25 08:38:18.323634,1779712698.323634,1078961,-1807433,163875410,127715,4672,143667,61,0d94fe00,,,,,,
2026-05-25 08:38:18.324181,1779712698.324181,1064265,-1404714,163480119,109996,-176827,59453,61,0d93fe00,,,,,,
2026-05-25 08:38:18.324702,1779712698.324702,1551007,-2996145,164185500,68763,-400087,164860,61,0d93fe00,,,,,,
2026-05-25 08:38:18.325220,1779712698.325220,1571387,-2947062,164459197,321649,-211995,418653,61,0d93fe00,,,,,,
2026-05-25 08:38:18.325789,1779712698.325789,2276000,-2705133,164707296,375774,-214062,513964,61,0d93fe00,,,,,,
2026-05-25 08:38:18.326356,1779712698.326356,2868387,-1465300,164383601,336335,-50212,424341,61,0d93fe00,,,,,,
2026-05-25 08:38:18.326921,1779712698.326921,2465104,-506620,163695438,237419,-244213,31255,61,0d93fe00,,,,,,
2026-05-25 08:38:18.327453,1779712698.327453,2952241,-59474,164347983,42823,-509670,-258853,61,0d93fe00,,,,,,
2026-05-25 08:38:18.327978,1779712698.327978,2325772,-220476,164070686,71981,-433380,-383645,61,0d93fe00,,,,,,
2026-05-25 08:38:18.328557,1779712698.328557,3104236,-274488,164594296,-44385,-465863,-339831,61,0d93fe00,,,,,,
2026-05-25 08:38:18.329115,1779712698.329115,2908634,-792875,164412738,-220452,228337,44765,61,0d93fe00,,,,,,
2026-05-25 08:38:18.329663,1779712698.329663,2779948,-1725805,164487330,-477458,215754,245341,61,0d93fe00,,,,,,
2026-05-25 08:38:18.330199,1779712698.330199,2359572,-2069093,164639878,-413627,485660,358925,61,0d93fe00,,,,,,
2026-05-25 08:38:18.330767,1779712698.330767,1657024,-2416683,164026124,-383592,340293,153264,61,0d93fe00,,,,,,
2026-05-25 08:38:18.331336,1779712698.331336,1230100,-2777042,163870951,-45112,57016,-22084,61,0d93fe00,,,,,,
2026-05-25 08:38:18.331896,1779712698.331896,1159350,-2975898,163981022,11551,-165150,-216170,61,0d92fe00,,,,,,
2026-05-25 08:38:18.332445,1779712698.332445,1686269,-2764103,164171954,288899,-343780,-194745,61,0d92fe00,,,,,,
2026-05-25 08:38:18.332997,1779712698.332997,2278796,-2352112,164641456,266835,-132209,-4374,61,0d92fe00,,,,,,
2026-05-25 08:38:18.333585,1779712698.333585,2598112,-1418903,164254195,198041,46946,194779,61,0d92fe00,,,,,,
2026-05-25 08:38:18.334168,1779712698.334168,2562162,-922667,164337531,4735,107613,291958,61,0d93fe00,,,,,,
2026-05-25 08:38:18.334718,1779712698.334718,2436670,-186466,164430604,-4904,127446,259074,61,0d93fe00,,,,,,
2026-05-25 08:38:18.335232,1779712698.335232,2520212,-716870,164371417,34627,74436,174265,61,0d93fe00,,,,,,
2026-05-25 08:38:18.335772,1779712698.335772,2727363,-1258169,164480967,160294,95539,148236,61,0d93fe00,,,,,,
2026-05-25 08:38:18.336294,1779712698.336294,2591249,-2262131,164270418,225136,152081,215429,61,0d93fe00,,,,,,
2026-05-25 08:38:18.336819,1779712698.336819,2169663,-2523812,164399950,253875,109963,253904,61,0d93fe00,,,,,,
2026-05-25 08:38:18.337390,1779712698.337390,1534251,-2598209,164170755,280248,154878,226227,61,0d92fe00,,,,,,
2026-05-25 08:38:18.337898,1779712698.337898,1067134,-1933235,163841436,124763,-22955,33704,61,0d93fe00,,,,,,
2026-05-25 08:38:18.338436,1779712698.338436,1421073,-1719234,163741619,30743,-175090,-67951,61,0d92fe00,,,,,,
2026-05-25 08:38:18.338993,1779712698.338993,1767193,-1092433,164067581,-67718,-339327,-145844,61,0d92fe00,,,,,,
2026-05-25 08:38:18.339570,1779712698.339570,2585021,-1169354,164661773,-126700,-429504,-154045,61,0d92fe00,,,,,,
2026-05-25 08:38:18.340138,1779712698.340138,2843737,-1060685,164696278,-135070,-204421,12914,61,0d92fe00,,,,,,
2026-05-25 08:38:18.340693,1779712698.340693,2709529,-1650822,164626428,-166254,-182003,110082,61,0d92fe00,,,,,,
2026-05-25 08:38:18.341202,1779712698.341202,2436289,-792232,163986077,16748,428499,412332,61,0d92fe00,,,,,,
2026-05-25 08:38:18.341739,1779712698.341739,1806905,-2272553,164201347,-100518,-167254,268216,61,0d92fe00,,,,,,
2026-05-25 08:38:18.342283,1779712698.342283,1692253,-1680405,164144880,-147155,79057,49309,61,0d92fe00,,,,,,
2026-05-25 08:38:18.342835,1779712698.342835,1029888,-2672232,163717134,-414280,-888292,-623555,61,0d92fe00,,,,,,
2026-05-25 08:38:18.343372,1779712698.343372,1743919,-2057336,164264837,-188057,-326528,-328851,61,0d92fe00,,,,,,
2026-05-25 08:38:18.343914,1779712698.343914,1609181,-2330854,164003589,-193010,-778373,-233546,61,0d92fe00,,,,,,
2026-05-25 08:38:18.344505,1779712698.344505,2289586,-1424758,164153600,-51376,-631431,-135687,61,0d92fe00,,,,,,
2026-05-25 08:38:18.345046,1779712698.345046,2066144,-1066908,164252680,-184989,-839936,-215059,61,0d92fe00,,,,,,
2026-05-25 08:38:18.345618,1779712698.345618,2097212,-798788,164063553,-319316,-794657,-234268,61,0d92fe00,,,,,,
2026-05-25 08:38:18.346206,1779712698.346206,2288874,-896210,164824035,-412104,-805337,-354974,61,0d92fe00,,,,,,
2026-05-25 08:38:18.346803,1779712698.346803,2598320,-1765995,164580609,-497956,-628006,-357061,61,0d92fe00,,,,,,
2026-05-25 08:38:18.347430,1779712698.347430,2957012,-2172448,164874431,-484999,-422269,-223626,61,0d92fe00,,,,,,
2026-05-25 08:38:18.347964,1779712698.347964,2830801,-2920052,164562536,-342296,-190154,8565,61,0d92fe00,,,,,,
2026-05-25 08:38:18.348533,1779712698.348533,2478857,-2872179,164516447,-70510,35244,238727,61,0d91fe00,,,,,,
2026-05-25 08:38:18.349062,1779712698.349062,1804908,-2088144,164040934,181008,-78321,134621,61,0d91fe00,,,,,,
2026-05-25 08:38:18.349621,1779712698.349621,1588836,-1316455,163734058,101828,-405894,-225751,61,0d92fe00,,,,,,
2026-05-25 08:38:18.350175,1779712698.350175,1357825,-830695,163795128,33305,-635065,-541601,61,0d92fe00,,,,,,
2026-05-25 08:38:18.350739,1779712698.350739,1688689,-1021276,164049449,-78411,-813633,-657871,61,0d91fe00,,,,,,
2026-05-25 08:38:18.351278,1779712698.351278,2521014,-1633370,164621572,40044,-527883,-249863,61,0d91fe00,,,,,,
2026-05-25 08:38:18.351830,1779712698.351830,3008950,-1762107,164555196,51381,-353768,86287,61,0d91fe00,,,,,,
2026-05-25 08:38:18.352409,1779712698.352409,3157914,-1960910,164744602,-16024,-169001,245843,61,0d92fe00,,,,,,
2026-05-25 08:38:18.352985,1779712698.352985,2330734,-1790687,164380989,-103955,-218408,72130,61,0d91fe00,,,,,,
2026-05-25 08:38:18.353563,1779712698.353563,1682930,-2030223,164355152,-92763,-368796,-229753,61,0d91fe00,,,,,,
2026-05-25 08:38:18.354090,1779712698.354090,1467503,-2244952,164184131,37828,-475967,-419964,61,0d91fe00,,,,,,
2026-05-25 08:38:18.354654,1779712698.354654,2101337,-2652255,164207465,192322,-402687,-273274,61,0d91fe00,,,,,,
2026-05-25 08:38:18.355187,1779712698.355187,2483267,-2469202,164447679,299643,-201491,15429,61,0d91fe00,,,,,,
2026-05-25 08:38:18.355743,1779712698.355743,2508960,-2218205,164459404,221846,-26504,225348,61,0d91fe00,,,,,,
2026-05-25 08:38:18.356343,1779712698.356343,1788940,-1367293,164189141,210584,6303,219918,61,0d91fe00,,,,,,
2026-05-25 08:38:18.356880,1779712698.356880,1263158,-773829,163726138,110484,-308228,-63787,61,0d91fe00,,,,,,
2026-05-25 08:38:18.357456,1779712698.357456,1437532,-626965,163721559,205075,-680437,-332087,61,0d91fe00,,,,,,
2026-05-25 08:38:18.358023,1779712698.358023,2339598,-1024658,164208343,203403,-886218,-461546,61,0d90fe00,,,,,,
2026-05-25 08:38:18.358597,1779712698.358597,3256272,-1800386,164698576,129342,-787692,-364174,61,0d90fe00,,,,,,
2026-05-25 08:38:18.359162,1779712698.359162,3614809,-2357844,165030652,-20724,-341882,-46395,61,0d90fe00,,,,,,
