sys_datetime,unix_timestamp,raw_accel_x_lsb,raw_accel_y_lsb,raw_accel_z_lsb,raw_gyro_x_lsb,raw_gyro_y_lsb,raw_gyro_z_lsb,raw_accel_x_ms2,raw_accel_y_ms2,raw_accel_z_ms2,raw_gyro_x_degs,raw_gyro_y_degs,raw_gyro_z_degs,imu_type,imu_status_hex,veh_lat_acc_ms2,veh_long_acc_ms2,veh_vert_acc_ms2,veh_pitch_rate_degs,veh_roll_rate_degs,veh_yaw_rate_degs
2026-05-26 15:27:07.498977,1779823627.498977,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.500692,1779823627.500692,-2496677,-3559751,164436638,26794,8574,-42337,-0.14943870545684818,-0.2130690438485718,9.84236179225281,0.00619459977722168,0.001982253433227539,-0.009788041007995605,61,fe5ffe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.503312,1779823627.503312,-2496677,-3559751,164436638,26794,8574,-42337,-0.14943870545684818,-0.2130690438485718,9.84236179225281,0.00619459977722168,0.001982253433227539,-0.009788041007995605,61,fe5ffe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.504512,1779823627.504512,-2385438,-3691635,164252408,85969,103970,-17105,-0.14278049049499514,-0.22096296614227298,9.831334697956544,0.019875477653503417,0.024037192611694336,-0.003954565544128418,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.506193,1779823627.506193,-2385438,-3691635,164252408,85969,103970,-17105,-0.14278049049499514,-0.22096296614227298,9.831334697956544,0.019875477653503417,0.024037192611694336,-0.003954565544128418,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.506968,1779823627.506968,-2687181,-3915705,164292175,99207,125387,-10459,-0.16084133028350833,-0.23437468529205327,9.83371495339203,0.022936017768859864,0.028988664710998535,-0.0024180532608032226,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.508254,1779823627.508254,-2687181,-3915705,164292175,99207,125387,-10459,-0.16084133028350833,-0.23437468529205327,9.83371495339203,0.022936017768859864,0.028988664710998535,-0.0024180532608032226,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.508950,1779823627.508950,-2693941,-3954246,164584847,68003,86413,-20841,-0.16124595036407474,-0.2366815584466553,9.85123284809906,0.015721854469299315,0.019978127586364747,-0.004818304618835449,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.510062,1779823627.510062,-2693941,-3954246,164584847,68003,86413,-20841,-0.16124595036407474,-0.2366815584466553,9.85123284809906,0.015721854469299315,0.019978127586364747,-0.004818304618835449,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-26 15:27:07.510774,1779823627.510774,-2835375,-3894352,164254769,95955,83811,-66083,-0.1697114883041382,-0.23309660059082035,9.831476015709535,0.02218417636871338,0.019376561988830567,-0.015277962867736817,61,fe60fe00,0.0,0.0,0.0,0.0,0.0,0.0
